Unnamed: 0,file,orgText,outText,WER
3259,meisterfloh/meisterfloh_0632.wav,und bei der ausführung mein kollege nur geholfen weshalb habe er auch eigentumsansprüche auf den embryo im blumenstaub gehabt,und bei der ausführung mein kollege nur geholfen weshalb habe er auch eigentums ansprüche an den embryo im blumen staub gehabt ,0.2631578947368421
3260,meisterfloh/meisterfloh_0633.wav,mir doch die lebendige person gehöre wir zankten uns mehrere stunden,mir doch die lebendige person gehöre wir zankten uns mehrere stunden ,0.0
3261,meisterfloh/meisterfloh_0634.wav,bis endlich als wir uns die kehlen heiser geschrien hatten ein vergleich zustande kam der kollege überliess mir die prinzessin,bis endlich als wir uns die kinder heiser geschrien hat im vergleich zustande kam der kollege überließ er die prinzessin  ,0.25
3262,meisterfloh/meisterfloh_0635.wav,wogegen ich ihm ein sehr wichtiges geheimnisvolles glas einhändigte eben dieses glas ist aber die ursache unserer,wogegen ich ihm ein sehr wichtiges geheimnisvolles glas ein händigte eben dieses glas ist aber die ursache unserer jetzigen ,0.1764705882352941
3263,meisterfloh/meisterfloh_0636.wav,gänzlichen verfeindung mein kollege behauptet nämlich ich habe das glas betrügerischerweise unterschlagen,gänzlichen verweigerung mein kollege war unternehmerische ich habe das glas betrügerischer weise unterschlagen  ,0.4166666666666667
3264,meisterfloh/meisterfloh_0637.wav,dies ist aber eine grobe unverschämte lüge und wenn ich auch wirklich weiss dass ihm das glas bei der aushändigung abhandengekommen ist,dies ist aber eine grobe unverschämte lüge und wenn ich auch wirklich weiß dass ihm das glas bei der aushändigen abhanden gekommen ist ,0.1818181818181818
3265,meisterfloh/meisterfloh_0638.wav,so kann ich doch auf ehre und gewissen beteuern dass ich nicht schuld daran bin auch durchaus nicht begreife wie das hat geschehen können,so kann ich doch auf ehre und gewissen beteuern dass ich nicht schuld daran bin und auch durchaus nicht begreife wie das hat geschehen können  ,0.0416666666666666
3266,meisterfloh/meisterfloh_0639.wav,das glas ist nämlich gar nicht so klein da ein pulverkorn nur höchstens achtmal grösser sein mag –,das glas ist nämlich gar nicht so klein da ein pullover nur achtmal größer sein mag  ,0.2222222222222222
3267,meisterfloh/meisterfloh_0640.wav,seht freund pepusch nun habe ich euch mein ganzes vertrauen geschenkt nun wisst ihr dass dörtje elverdink,seht freund per push nun habe ich euch mein ganzes vertrauen geschenkt nun wisst ihr dass dort ja elfer ding ,0.3529411764705882
3268,meisterfloh/meisterfloh_0641.wav,keine andere ist als eben die ins leben zurückgerufene prinzessin gamaheh nun seht ihr ein,paula andere ist als eben ins leben zurückgerufen tablets test ein jahr warten nun seht ihr ein  ,0.5333333333333333
3269,meisterfloh/meisterfloh_0642.wav,dass ein schlichter junger mann wie ihr wohl auf solch eine hohe mystische verbindung keinen« – »halt«,das ist ein schlichter junger warten wie ihr wohl was soll ich in einer uhr mystische verbindung keinen halt  ,0.7058823529411765
3270,meisterfloh/meisterfloh_0643.wav,unterbrach george pepusch den flohbändiger indem er ihn etwas satanisch anlächelte »halt ein vertrauen ist des andern wert,unterbrach georg per bush den floh unbändiger indem er ihn etwas satanisch anlächelte halt ein vertrauen ist es anderen wert  ,0.4444444444444444
3271,meisterfloh/meisterfloh_0644.wav,und so will ich euch meinerseits denn vertrauen,und so will ich euch meinerseits der vertrauen ,0.125
3272,meisterfloh/meisterfloh_0645.wav,dass ich das alles was ihr mir da erzählt habt schon viel früher und besser wusste als ihr,das ich das alles was ihr mir da erzählt hat schon viel früher und besser wusste als ihr  ,0.1111111111111111
3273,meisterfloh/meisterfloh_0646.wav,nicht genug kann ich mich über eure beschränktheit über eure alberne anmassung verwundern – vernehmt was ihr längst erkennen müsstet,nicht genug kann ich mich über eure beschränktheit über eure alberne anmaßung wundern vernehmt was ihr längst erkennen müsstet ,0.15
3274,meisterfloh/meisterfloh_0647.wav,wäre es ausser dem was die glasschleiferei betrifft mit eurer wissenschaft nicht so schlecht bestellt vernehmt,wer landes außerdem was die glas schleiferei unterrühren mit eurer wissenschaft nicht so schlecht bestellt verliebt  ,0.5
3275,meisterfloh/meisterfloh_0648.wav,dass ich selbst die distel zeherit bin welche dort stand wo die prinzessin gamaheh ihr haupt niedergelegt hatte,das ich selbst die dies der verheerend bin welche dort stand wo die prinzessin kammerherr ihr haupt niedergelegt hat ,0.3333333333333333
3276,meisterfloh/meisterfloh_0649.wav,und von der ihr gänzlich zu schweigen für gut befunden habt« »pepusch« rief der flohbändiger »seid ihr bei sinnen,von dir in ihren kennst du dich zu schweigen für gut befunden habt per bus rief der floh wendiger seid ihr bei senden  ,0.7368421052631579
3277,meisterfloh/meisterfloh_0650.wav,die distel zeherit blüht im fernen indien,die dies pilze herald blüht im fernen indien ,0.4285714285714285
3278,meisterfloh/meisterfloh_0651.wav,und zwar in dem schönen von hohen bergen umschlossenen tale wo sich zuweilen die weisesten magier der erde zu versammeln pflegen,und zwar in dem schönen von hohen bergen umschlossen und tale wo sich zuweilen die weißesten magier der erde zu versammeln pflegen  ,0.1428571428571428
3279,meisterfloh/meisterfloh_0652.wav,der archivarius lindhorst kann euch darüber am besten belehren und ihr den ich hier im polröckchen zum schulmeister laufen gesehen,der aus userinnen draußen kann euch darüber besseren belehren und ihr den hier dem pool röckchen zum schulmeister laufen gesehen  ,0.45
3280,meisterfloh/meisterfloh_0653.wav,den ich als vor lauter studieren und hungern vermagerten   jenenser gekannt ihr wollt die distel zeherit sein –,den ich als vor lauter studieren und hungern für garten vergelten jenenser gekannt ihr wollt die dies pilze heere zeigen ,0.3888888888888889
3281,meisterfloh/meisterfloh_0654.wav,das macht einem andern weis aber mich lasst damit in ruhe« »was ihr« sprach pepusch lachend,das überhaupt einen anderen weiß aber dass nicht damit in ruhe was wir sprach schwachen und  ,0.6875
3282,meisterfloh/meisterfloh_0655.wav,»was ihr doch für ein weiser mann seid leuwenhoek nun haltet von meiner person was ihr wollt,was ihr doch für einen weiser mann zeitläufen nun haltet von meiner person was ihr wollt ,0.2352941176470588
3283,meisterfloh/meisterfloh_0656.wav,aber seid nicht albern genug zu leugnen dass die distel zeherit in dem augenblick da sie gamahehs süsser atem traf,aber seit nicht albern genug zu leugnen dass die diesel c ehret in dem augenblick da sie gamma hieß usa atem traf  ,0.35
3284,meisterfloh/meisterfloh_0657.wav,in glühender liebe und sehnsucht erblühte und dass als sie die schläfe der holden prinzessin berührte,im kommender der liebe und sehnsucht mitte und das als sie die schnell verderben prinzessin berührte  ,0.5
3285,meisterfloh/meisterfloh_0658.wav,diese auch süss träumend in liebe kam zu spät gewahrte die distel den egelprinzen,diese auch süße träumend in liebe kam zu spät gewertet die diesel den egel prinzen  ,0.3571428571428571
3286,meisterfloh/meisterfloh_0659.wav,den sie sonst mit ihren stacheln augenblicklich getötet hätte,den sie sonst mit ihren stacheln augenblicklich getötet hätte  ,0.0
3287,meisterfloh/meisterfloh_0660.wav,doch wär es ihr mit hilfe der wurzel mandragora gelungen die prinzessin wieder in das leben zurückzubringen,doch wäre es ihr mithilfe der wurzel mantra gora gelungen die prinzessin wieder in das leben zurückzubringen ,0.2941176470588235
3288,meisterfloh/meisterfloh_0661.wav,kam nicht der tölpische genius thetel dazwischen mit seinen ungeschickten rettungsversuchen – wahr ist es,kaum nichte teuflische genius täte dazwischen mit seinen ungeschickten rettungsversuchen war ist es ,0.4666666666666667
3289,meisterfloh/meisterfloh_0662.wav,dass thetel im zorn in die salzmeste griff die er auf reisen gewöhnlich am gürtel zu tragen pflegt wie pantagruel seine gewürzharke,das titel bezahlung in die fest im griff die er ausreise ungewöhnlicher gürtel zu tragen fliegt wie handhabung er seine gewürze hager  ,0.6818181818181818
3290,meisterfloh/meisterfloh_0663.wav,und eine tüchtige hand voll salz nach dem egelprinzen warf ganz falsch aber dass er ihn dadurch getötet haben sollte,und eine tüchtiger handvoll salz nach dem igel prinzen war auf ganz falsch aber dass er ihn dadurch getötet haben sollte  ,0.35
3291,meisterfloh/meisterfloh_0664.wav,alles salz fiel in den schlamm nicht ein einziges körnlein traf den egelprinzen den die distel zeherit mit ihren stacheln tötete,dieses salz viel in den schlamm nicht ein einziges körnchen traf die nägel prinzen den die diesel c ritt mit ihren stacheln tötete ,0.4285714285714285
3292,meisterfloh/meisterfloh_0665.wav,so den tod der prinzessin rächte und sich dann selbst dem tode weihte bloss der genius thetel der sich in dinge mischte die,so den tod der prinzessin rechte und sich dann selbst dem tode weite blues der genius täte der sich dinge einmischte die ,0.2608695652173913
3293,meisterfloh/meisterfloh_0666.wav,ihn nichts angingen ist daran schuld dass die prinzessin so lange im blumenschlaf liegen musste,nichts angingen ist daran schuld dass die prinzessin so lange im blumen schlaf liegen musste ,0.2
3294,meisterfloh/meisterfloh_0667.wav,die distel zeherit er wachte viel früher denn beider tod war nur die betäubung des blumenschlafs,die diesen hinterher rennen erwachte viel früher den beider droht waren und die betäubung das buch und las  ,0.75
3295,meisterfloh/meisterfloh_0668.wav,aus der sie ins leben zurückkehren durften wiewohl in anderer gestalt,aus der sie ins leben zurückkehren durften wiewohl in anderer gestalt ,0.0
3296,meisterfloh/meisterfloh_0669.wav,das mass eures gröblichen irrtums würdet ihr nämlich vollmachen,das maß eures gröblich irrtums würdet ihr nämlich vollmachten ,0.3333333333333333
3297,meisterfloh/meisterfloh_0670.wav,wenn ihr glauben solltet dass die prinzessin gamaheh völlig so gestaltet war als es jetzt dörtje elverdink ist,wenn die glauben solltet dass die prinzessin gamma ray völlig so gestaltet war als ist jetzt störche elbe den ist ,0.3888888888888889
3298,meisterfloh/meisterfloh_0671.wav,und dass ihr es waret der ihr das leben wiedergab es ging euch so mein guter leuwenhoek,und das ihr es waren der ihr das leben vita gab es ging euch so mein guter läufen höhe ,0.3529411764705882
3299,meisterfloh/meisterfloh_0672.wav,wie dem ungeschickten diener in der wahrhaft merkwürdigen   von den drei pomeranzen der zwei jungfrauen aus den pomeranzen befreite,wie dem ungeschickten diene in einer wahrhaft merkwürdigen geschichte von den drei pomeranzen der zwei jungen frauen aus den pomeranzen befreite  ,0.2631578947368421
3300,meisterfloh/meisterfloh_0673.wav,ohne sich vorher des mittels versichert zu haben sie am leben zu erhalten und die dann vor seinen augen elendiglich umkamen –,ohne sich vorher des mittels versichert so haben sie am leben zu erhalten und die dann vor seinen augen elendiglich umkamen ,0.0909090909090909
3301,meisterfloh/meisterfloh_0674.wav,nicht ihr nein jener der euch entlaufen,nicht ihr nein jener der euch entlaufen ,0.0
3302,meisterfloh/meisterfloh_0675.wav,dessen verlust ihr so hart fühlt und bejammert der war es der das werk vollendete,dessen verlust ihr so hart fühlt und bejammert er war es dir das werk vollendete ,0.1333333333333333
3303,meisterfloh/meisterfloh_0676.wav,welches ihr ungeschickt genug begonnenen« »ha« schrie der flohbändiger ganz ausser sich »ha meine ahnung –,welches ihr umgestiegen genug bekommen h schieder notwendigerweise außer sich h meine ahnung  ,0.625
3304,meisterfloh/meisterfloh_0677.wav,aber ihr pepusch ihr dem ich so viel gutes erzeigt ihr seid mein ärgster schlimmster feind das sehe ich nun wohl ein,aber wir push ihr die mich so viel gutes gezeigt ihr seid mein erster schlimmster feind das sehe ich nun wohl ein  ,0.2727272727272727
3305,meisterfloh/meisterfloh_0678.wav,statt mir zu raten statt mir beizustehen in meinem unglück tischt ihr mir allerlei unziemliche narrenspossen auf« –,staaten josua stadt mir beinen zu stehen in meinem unglück tisch ihr mir allerlei ziemlicher lachen passen auf  ,0.6666666666666666
3306,meisterfloh/meisterfloh_0679.wav,»die narrenspossen auf euern kopf« schrie pepusch ganz erbost »zu spät werdet ihr eure torheit bereuen einbildischer charlatan –,die narren posten auf euer kopf schrieb bush ganz erbost zu spät werdet ihr eure torheit bereuen einbilde richard scharlatan ,0.5789473684210527
3307,meisterfloh/meisterfloh_0680.wav,ich gehe dörtje elverdink aufzusuchen – doch damit ihr nicht mehr ehrliche leute vexiert« – pepusch fasste nach der schraube,ich gehe der autor england in der aufzusuchen doch damit ihr nicht mehr ehrliche leute wegs irrtum per push fasste nach einer schraube  ,0.55
3308,meisterfloh/meisterfloh_0681.wav,die das ganze mikroskopische maschinenwerk in bewegung setzte »bringt mich nur gleich ums leben« kreischte der flohbändiger,diese ganze mikroskopischer maschinen werk in bewegung setzte finde ich auch gleich ums leben kreischende der für notwendige  ,0.7058823529411765
3309,meisterfloh/meisterfloh_0682.wav,doch in dem augenblick krachte auch alles zusammen und ohnmächtig stürzte der flohbändiger zu boden –,doch in dem augenblick krachte auch alles zusammen und ohnmächtig stürzte der floh wendiger zu boden  ,0.1875
3310,meisterfloh/meisterfloh_0683.wav,»wie mag es« sprach george pepusch zu sich selbst als er auf der strasse war,teils sein wie mag es entsprach georg ein branchen zu sich selbst weil es eher auf der straße war  ,0.8
3311,meisterfloh/meisterfloh_0684.wav,»wie mag es geschehen dass einer der über ein hübsches warmes zimmer über ein wohlaufgeklopftes bett gebietet,wie mag es geschehen dass einer der über ein hübsches warmes zimmer über ein wohlauf geklopft des bett gebietet ,0.2352941176470588
3312,meisterfloh/meisterfloh_0685.wav,sich zur nachtzeit in dem ärgsten sturm und regen auf den strassen herumtreibt« – »wenn er den hausschlüssel vergessen,sich zur nach zeit in dem herz im sturm und regen auf den straßen herumtreibt wenn er den hausschlüssel vergessen  ,0.4210526315789473
3313,meisterfloh/meisterfloh_0686.wav,und wenn überdem liebe törichtes verlangen ihn jagt« so musste er sich selbst antworten –,und wenn übergeben liebe törichtes verlangen ihnen jagd so musste er sich selbst antworten  ,0.2666666666666666
3314,meisterfloh/meisterfloh_0687.wav,töricht kam ihm nämlich jetzt sein ganzes beginnen vor – er erinnerte sich des augenblicks,töricht kam ihm nämlich jetzt sein ganzes beginnen vor er erinnerte sich des augenblicks ,0.0666666666666666
3315,meisterfloh/meisterfloh_0688.wav,als er dörtje elverdink zum erstenmal gesehen –,als er deutsche endgültigen zum ersten mal gesehen  ,0.625
3316,meisterfloh/meisterfloh_0689.wav,vor mehreren jahren zeigte nämlich der flohbändiger seine kunststückchen in berlin und hatte nicht geringen zuspruch,vor mehreren jahren zeigte nämlich der floh bändige seine kunststückchen in berlin und hatte nicht geringen zuspruch ,0.125
3317,meisterfloh/meisterfloh_0690.wav,so lange die sache neu blieb bald hatte man sich aber an den kultivierten und   flöhen satt gesehen,solange die sache neu blieb bald hatte man sich aber an den kultivierten und exerzieren flöhen sattgesehen ,0.2777777777777778
3318,meisterfloh/meisterfloh_0691.wav,man hielt nun nicht einmal die schneider riemer sattler waffenarbeit,meine nun nicht einmal die scheide prima ersatz erwacht in arbeit  ,0.8
3319,meisterfloh/meisterfloh_0692.wav,zum gebrauch der kleinen personen für so gar bewundrungswürdig unerachtet man erst von unbegreiflichkeit,zu gebraucht hält an einem person für die oberhausen der uns würdig unerwartet man erst von unbegreiflichkeit  ,0.8571428571428571
3320,meisterfloh/meisterfloh_0693.wav,zauberischem wesen gesprochen und der flohbändiger schien ganz in vergessenheit zu geraten,zauberische unwesen gesprochen und der floh wendiger schien ganz in vergessenheit zu geraten  ,0.3333333333333333
3321,meisterfloh/meisterfloh_0694.wav,bald hiess es aber dass eine nichte des flohbändigers die sonst noch gar nicht zum vorschein gekommen,bald hieß es aber das eine nicht des floh bände gas die sonst noch gar nicht zum vorschein gekommen ,0.3529411764705882
3322,meisterfloh/meisterfloh_0695.wav,jetzt den vorstellungen beiwohne diese nichte sei aber solch ein schönes anmutiges mädchen,jetzt den vorstellungen beiwohne diese nichte sei aber solch ein schönes anmutiges mädchen ,0.0
3323,meisterfloh/meisterfloh_0696.wav,und dabei so allerliebst geputzt dass es gar nicht zu sagen die bewegliche welt der jungen modernen herren,und dabei so allerliebst geputzt das es gar nicht zu sagen die bewegliche welt der jung und modernen herren ,0.1666666666666666
3324,meisterfloh/meisterfloh_0697.wav,welche als tüchtige konzertmeister in der sozietät ton und takt anzugeben pflegen strömte hin,welcher als tüchtige konzert meister in der sozietät ton und takt anzugeben pflegen strömten hin  ,0.2857142857142857
3325,meisterfloh/meisterfloh_0698.wav,und weil in dieser welt nur die extreme gelten so weckte des flohbändigers nichte ein nie gesehenes wunder –,und weil in dieser welt nur die extreme gelten so weckte des floh bändigen nichte ein nie gesehenes wunder  ,0.1578947368421052
3326,meisterfloh/meisterfloh_0699.wav,bald war es ton den flohbändiger zu besuchen wer seine nichte nicht gesehen durfte nicht mitsprechen,bald war es ton den flug wendiger zu besuchen wer seine nicht nicht gesehen durfte nicht mitsprechen ,0.1875
3327,meisterfloh/meisterfloh_0700.wav,und so war dem manne geholfen kein mensch konnte sich übrigens in den vornamen »dörtje« finden,und so war dem an der geholfen kein mensch konnte sich übrigens in den vornamen dort hier finden  ,0.25
3328,meisterfloh/meisterfloh_0701.wav,und da gerade zu der zeit die herrliche bethmann in der rolle der königin von golkonda alle hohe liebenswürdigkeit,und da gerade zu der zeit die herrliche bethmann in der rolle der königin von golgotha aller ruhe liebenswürdigkeit  ,0.1578947368421052
3329,meisterfloh/meisterfloh_0702.wav,alle hinreissende anmut alle weibliche zartheit entwickelte die dem geschlecht nur eigen,alle hinreißende anmut alle weibliche zartheit entwickelte die dem geschlecht nur eigen ,0.0833333333333333
3330,meisterfloh/meisterfloh_0703.wav,und ein ideal des unnennbaren zaubers schien mit dem ein weibliches wesen alles zu entzücken vermag so nannte man die holländerin,und eine ideal des unnennbaren zaubers schien mit dem ein weibliches wesen alles zu entzücken vermag nannte man die holländerin ,0.0952380952380952
3331,meisterfloh/meisterfloh_0704.wav,»aline« zu der zeit kam george pepusch nach berlin leuwenhoeks schöne nichte war das gespräch des tages,all jene zu dir zeit kam georg bei push nach berlin läuft in höchst schöne nicht war das gespräch des tages ,0.5882352941176471
3332,meisterfloh/meisterfloh_0705.wav,und so wurde auch an der wirtstafel des hotels in dem pepusch sich einlogiert beinahe von nichts anderm gesprochen,und so wurde auch an der wirf tafel des hotels in dem per push sich ein logierte beinahe von nichts anderem gesprochen ,0.3684210526315789
3333,meisterfloh/meisterfloh_0706.wav,als von dem kleinen reizen den wunder das alle männer jung und alt ja selbst die weiber entzücke,als von dem kleinen an einzeln dann munter dass alle bänder jung und alt ja selbst die weiber entzückte  ,0.3888888888888889
3334,meisterfloh/meisterfloh_0707.wav,man drang in pepusch sich nur gleich auf die höchste spitze alles jetzigen treibens in berlin zu stellen,man tragen in per bush sich auch gleich auf die höchste spitze alles jetzigen treibens in berlin zu stellen  ,0.2222222222222222
3335,meisterfloh/meisterfloh_0708.wav,und die schöne holländerin zu sehen – pepusch hatte ein reizbares melancholisches temperament,und die schöne holländerin zu sehen herr push hatte einen reizbare es melancholisches temperament  ,0.3846153846153846
3336,meisterfloh/meisterfloh_0709.wav,in jedem genuss spürte er zu sehr den bittern beigeschmack der freilich aus   schwarzen stygischen bächlein kommt,in jedem genuss spürte er zuseher den bitteren beigeschmack der freilich aus dem schwarzen stürmischen bächlein kommt ,0.2941176470588235
3337,meisterfloh/meisterfloh_0710.wav,das durch unser ganzes leben rinnt und das machte ihn finster in sich gekehrt,das durch sein ganzes leben rind und das macht die im finster in sich gekehrt  ,0.3571428571428571
3338,meisterfloh/meisterfloh_0711.wav,ja oft ungerecht gegen alles was ihn umgab,ja oft ungerecht gegen alles was ihn umgab ,0.0
3339,meisterfloh/meisterfloh_0712.wav,man kann denken dass auf diese weise pepusch wenig aufgelegt war hübschen mädchen nachzulaufen,man kann sich denken dass auf diese weise per bush wenig aufgelegt war hübschen mädchen nachzulaufen ,0.2142857142857142
3340,meisterfloh/meisterfloh_0713.wav,er ging aber dennoch zu dem flohbändiger mehr um seine vorgefasste meinung dass auch hier wie so oft im leben,herr ging aber dennoch zu dem floh bändige mehr um seine vorgefasste meinung dass auch hier wie so oft im leben ,0.15
3341,meisterfloh/meisterfloh_0714.wav,nur ein seltsamer wahn spuke bewährt zu sehen als des gefährlichen wunders halber,nur weil seltsamer warmen stube bewähren zusehen als ist gefährlich und das fall war  ,0.9230769230769232
3342,meisterfloh/meisterfloh_0715.wav,er fand die holländerin gar hübsch anmutig angenehm indem er sie aber betrachtete,er fand die holländerin gar hübsch anmutig angenehm indem er sie aber betrachtete ,0.0
3343,meisterfloh/meisterfloh_0716.wav,musste er selbstgefällig seine sagazität belächeln vermöge der er schon erraten dass die köpfe,wusste er selbst seine sackkarren synthese belächeln verwöhnt er schon erwarten dass die köpfe  ,0.5
3344,meisterfloh/meisterfloh_0717.wav,welche die kleine vollends verdreht hatte schon von haus aus ziemlich wackelicht gewesen sein mussten,welche die einer vollends verdreht hat habe schon von haus aus ziemlich war nicht gewesen sein muss  ,0.4
3345,meisterfloh/meisterfloh_0718.wav,die schöne hatte den leichten ungezwungenen ton der von der feinsten sozialen bildung zeugt ganz in ihrer gewalt,die schöner hatte den leichten ungezwungenen ton der von der feinsten sozialen bildung zeugt ganz in ihrer gewalt ,0.0555555555555555
3346,meisterfloh/meisterfloh_0719.wav,mit jener liebenswürdigen koketterie die dem dem sie vertraulich die fingerspitze hinreicht zugleich den mut benimmt sie zu erfassen,mit jeder liebenswürdig koketterie die d denen sie vertraulich die fingerspitzen himmelreich zugleich den mut verlieren und sie zu erfassen  ,0.4210526315789473
3347,meisterfloh/meisterfloh_0720.wav,wusste das kleine holde ding die sie von allen seiten bestürmenden ebenso anzuziehen,wusste das kleine holde dingen die sie von allen seiten stürmenden ebenso anzuziehen ,0.1538461538461538
3348,meisterfloh/meisterfloh_0721.wav,als in den grenzen des zartesten anstandes zu erhalten niemand kümmerte sich um den fremden pepusch der musse genug fand,als in den grenzen das zarte sind abstand anstandes zu erhalten niemand kümmert sich um den fremden pep der hose und notfall  ,0.45
3349,meisterfloh/meisterfloh_0722.wav,die schöne in ihrem ganzen tun und wesen zu beobachten indem er aber länger und länger ihr in das holde gesichtchen guckte,die würde in ihrer ganzen tun und wesen zu beobachten indem wir aber länger und länger ihr in das hölle gesichtchen gute  ,0.2272727272727272
3350,meisterfloh/meisterfloh_0723.wav,regte sich in dem tiefsten hintergrunde des inneren sinnes eine dumpfe erinnerung,regte sich in dem tiefsten hintergründe des inneren senders einem dumm veränderung  ,0.4166666666666667
3351,meisterfloh/meisterfloh_0724.wav,als habe er die holländerin irgendwo einmal gesehen wiewohl in ganz andern umgebungen und anders gekleidet,als habe ähnliche holländerin irgendwo einmal gesehen wie wohl in ganz anderen umgebungen ohne und anders gekleidet  ,0.375
3352,meisterfloh/meisterfloh_0725.wav,sowie es ihm war als sei auch er damals ganz anders gestaltet gewesen vergebens quälte er sich ab,so wie es ihm war als sei auch er damals ganz anders gestaltet gewesen vergebens quält er sich ab ,0.1666666666666666
3353,meisterfloh/meisterfloh_0726.wav,diese erinnerungen zu irgendeiner deutlichkeit zu bringen wiewohl der gedanke dass er die kleine wirklich schon gesehen,diese erinnerung zu irgendeiner deutlichkeit zu bringen wie wohl der gedanke dass er die kleine wirklich schon gesehen  ,0.1764705882352941
3354,meisterfloh/meisterfloh_0727.wav,immer mehr an festigkeit gewann das blut stieg ihm ins gesicht als ihn endlich jemand leise anstiess und ihm,immer mehr an festigkeit gewann das blut stieg ihm ins gesicht als ihn endlich jemand leise anstieß und ihm ,0.0526315789473684
3355,meisterfloh/meisterfloh_0728.wav,ins ohr lispelte »nicht wahr herr   auch sie hat der blitzstrahl getroffen« es war sein nachbar von der wirtstafel her,ins ohr lispelte nicht wahr herr philosoph auch sie hat der blitzstrahl getroffen es war sein nachbar von der wirds tafel her ,0.25
3356,meisterfloh/meisterfloh_0729.wav,dem er geäussert hatte dass er die ekstase in die alles versetzt sei für einen seltsamen wahnsinn halte,dem a geäußert hatte dass er die ekstase in die alles versetzt sei für einen seltsamen wahnsinn halte ,0.1111111111111111
3357,meisterfloh/meisterfloh_0730.wav,der ebenso schnell dahinschwinde als er entstehe – pepusch bemerkte dass während er die kleine unverwandten auges angestarrt,der ebenso schnell dahinschwinden als er in stehe per push bemerkte dass während er die kleine unverwandten auges angestarrt ,0.2777777777777778
3358,meisterfloh/meisterfloh_0731.wav,der saal leer geworden so dass eben die letzten personen davonschritten erst jetzt schien die holländerin ihn zu gewahren,der saal leer geworden so dass eben die letzten personen davon schritten erst jetzt schien die holländerin ihn zu bewahren ,0.1578947368421052
3359,meisterfloh/meisterfloh_0732.wav,sie grüsste ihn mit anmutiger freundlichkeit – pepusch wurde die holländerin nicht los,sie größte ihn mit anmutiger freundlichkeit per push wurde die holländerin nicht los ,0.2307692307692307
3360,meisterfloh/meisterfloh_0733.wav,er marterte sich ab in der schlaflosen nacht um nur auf die spur jener erinnerung zu kommen indessen vergebens,erwartet hätte sich aber schlaflosen nacht nur auf die spur jeder erinnerung zu kommen indessen vergebens  ,0.3684210526315789
3361,meisterfloh/meisterfloh_0734.wav,der anblick der schönen könnte allein ihn auf jene spur bringen so dachte er ganz richtig und unterliess nicht,der anbieter schönen könnte allein auf die spur bringen so dachte er ganz richtig und unterließ nicht  ,0.2631578947368421
3362,meisterfloh/meisterfloh_0735.wav,gleich andern tages und dann alle folgende tage zum flohbändiger zu wandern und zwei – drei stunden,gleich anderntags und dann alle folgende tage zum floh bad dinge zu wandern und zwei drei stunden ,0.3529411764705882
3363,meisterfloh/meisterfloh_0736.wav,die hübsche dörtje elverdink anzustarren – kann der mann den gedanken an ein liebenswürdiges frauenzimmer,die führt er uns ja elfer den anzustarren kann der an den gedanken an einen liebenswürdiges frauenzimmer  ,0.6
3364,meisterfloh/meisterfloh_0737.wav,das seine aufmerksamkeit erregte auf diese jene weise nicht los werden so ist das für ihn der erste schritt zur liebe,das seine aufmerksamkeit erregte auf diese sinne reise mich los werden so ist das für ihn der erste schritt zur liebe  ,0.1428571428571428
3365,meisterfloh/meisterfloh_0738.wav,und so kam es denn auch dass pepusch in dem augenblick als er bloss jener dunklen erinnerung nachzugrübeln glaubte,und so kam es keine auch das werbung nicht in den mache augenblick als er wo jener du können erinnerung nachzugrübeln herunter  ,0.5263157894736842
3366,meisterfloh/meisterfloh_0739.wav,in die schöne holländerin schon ganz verliebt war wer wollte sich jetzt noch um die flöhe kümmern über die die holländerin alles an sich ziehend,in die schöne holländerin schon ganz verliebt war wer wollte sich jetzt noch ob die flöhe kümmern über die die holländerin alles an sich ziehen ,0.08
3367,meisterfloh/meisterfloh_0740.wav,den glänzendsten sieg davongetragen hatte der flohbändiger fühlte selbst,den glänzendsten sieg davongetragen hatte der floh wendiger fühlte selbst ,0.2222222222222222
3368,meisterfloh/meisterfloh_0741.wav,dass er mit seinen flöhen eine etwas alberne rolle spiele er sperrte daher seine mannschaft bis auf andere zeiten ein,das er mit seinen flöhen eine etwas alberner rolle spielte er sperrte daher seine mannschaft bis auf andere zeiten ein  ,0.15
3369,meisterfloh/meisterfloh_0742.wav,und gab mit vielem geschick seinem schauspiel eine andere gestalt der schönen nichte aber die hauptrolle der flohbändiger hatte nämlich den glücklichen,und gab mit viel geschick seinem schauspiel eine andere gestalt der schöne nichte aber die hauptrolle der floh wendiger hatte nämlich den glücklich ,0.2272727272727272
3370,meisterfloh/meisterfloh_0743.wav,gedanken gefasst abendunterhaltungen anzuordnen auf die man sich mit einer ziemlich hohen summe abonnierte und in denen,gedanken gefasst abendunterhaltungen anzuordnen auf die man sich mit einer ziemlich hohen summer abonnierte und in denen ,0.0588235294117647
3371,meisterfloh/meisterfloh_0744.wav,nachdem er einige artige optische   gezeigt die fernere unterhaltung der gesellschaft seiner nichte oblag –,nachdem er einige artikel optische grundstücke gezeigt die fahre unterhaltung der gesellschaft seine nicht oblag  ,0.4
3372,meisterfloh/meisterfloh_0745.wav,in vollem mass liess die schöne ihr soziales talent glänzen dann nützte sie aber die kleinste stockung um durch gesang,in vollem maß ließ die schöne ihr soziales talent glänzen dann nützte sie aber die kleinste stockung um durch gesang ,0.1
