Unnamed: 0.1,file,orgText,outText,WER
4006,meisterfloh/meisterfloh_1379.wav,wer die dame sei sowie was herr tyss noch sonst in gefährlichen liebesumtrieben begonnen,wer die dame sei sowie was tus noch sonst an gefährlichen liebesumtrieben begonnen,0.214285714285714
4007,meisterfloh/meisterfloh_1380.wav,das würde sich gewiss aus des verbrechers papieren ergeben und er nahm die gerechtigkeitsliebe des rats in anspruch,das würde sich gewiss aus des verbrechers papieren ergeben und er nahm die gerechtigkeitsliebe des rats in anspruch,0
4008,meisterfloh/meisterfloh_1381.wav,nach der gewiss   fluchwürdige tat ungeahndet bleiben dürfe,nach der gewiss keine fluchwürdige tat ungeahndet bleiben dürfe,0.125
4009,meisterfloh/meisterfloh_1382.wav,der rat beschloss fürs erste dem gesuch des würdigen geheimen hofrats nachzugeben und so geschah es,der rat beschloß fürs erste dem gesuch des würdigen geheimen hofrats nachzugeben und so geschah es,0.0625
4010,meisterfloh/meisterfloh_1383.wav,dass des armen peregrinus tyss schnelle verhaftung sowie die beschlagnahme seiner papiere erfolgte –,dass des armenperogrinus schnelle verhaftung sowie die beschlagnahme seiner papiere erfolgte,0.285714285714286
4011,meisterfloh/meisterfloh_1384.wav,wir kehren zu den beiden freunden die nebeneinander die köpfe aus den fenstern ihrer gefängnisse gesteckt haben zurück,wir kehren zu den beiden freunden die nebeneinander die köpfe aus den fenstern ihrer gefängnisse gesteckt haben zurück,0
4012,meisterfloh/meisterfloh_1385.wav,peregrinus hatte dem freunde ausführlich erzählt wie er bei seiner rückkehr nach frankfurt sich verwaist gefunden und seitdem,mericinus hatte dem freunde ausführlich erzählt wie er bei seiner rückkehr nach frankfurt sich verweist gefunden und seitdem,0.111111111111111
4013,meisterfloh/meisterfloh_1386.wav,in völliger abgeschiedenheit nur in der erinnerung an die früheren tage mitten in der geräuschvollen stadt ein einsames,völliger abgeschiedenheit nur in der erinnerung an die früheren tage mitten in der geräuschvollen stadt ein einsames,0.055555555555556
4014,meisterfloh/meisterfloh_1387.wav,freudenloses leben führe »o ja« erwiderte pepusch mürrisch »ich habe davon gehört,freudloses leben führe o ja erwiderte peppu mürrisch ich habe davon gehört,0.416666666666667
4015,meisterfloh/meisterfloh_1388.wav,mir sind die narrenspossen erzählt worden die du treibst um das leben zu verbringen in kindischer träumerei,mir sind die narrenpossen erzählt worden die du treibst um das leben zu verbringen im kindischer träumerei,0.117647058823529
4016,meisterfloh/meisterfloh_1389.wav,du willst ein held der gemütlichkeit der kindlichkeit sein und darum verhöhnst du die gerechten ansprüche,du willst ein held der gemütlichkeit der kindlichkeit sein und darum verhöhnst du die gerechten ansprüche,0
4017,meisterfloh/meisterfloh_1390.wav,die das leben die menschliche gesellschaft an dich macht du gibst eingebildete familienschmäuse und spendest die köstlichen speisen,die das leben die menschliche gesellschaft an dich macht du gibst eingebildete familienschmause und spenst die köstlichen speisen,0.111111111111111
4018,meisterfloh/meisterfloh_1391.wav,die teuern weine die du für tote auftischen liessest den armen du bescherst dir selbst den heiligen christ ein,die teuern weine die du für tote auftischen ließest den armen du bescherst dir selbst den heiligen christ ein,0.052631578947369
4019,meisterfloh/meisterfloh_1392.wav,und tust als seist du noch ein kind dann schenkst du aber die gaben welche von der art sind wie sie wohl verwöhnten kindern,und tust als seist du noch ein kind dann schenkst du aber die gaben welche von derart sind wie sie wohl verwöhnten kindern,0.083333333333333
4020,meisterfloh/meisterfloh_1393.wav,in reicher eltern hause gespendet zu werden pflegen armen kindern aber du bedenkst nicht,in reicher elternhause gespen zu werden pflegen armen kindern aber du denkst nicht,0.285714285714286
4021,meisterfloh/meisterfloh_1394.wav,dass es den armen eine schlechte wohltat ist wenn du einmal ihren gaumen kitzelst,daß es den armen eine schlechte wohltat ist wenn du einmal ihren gaumen kitzelst,0.071428571428572
4022,meisterfloh/meisterfloh_1395.wav,und sie nachher ihr elend doppelt fühlen wenn sie aus nagendem hunger kaum geniessbare speise,und sie nachher ihr elend doppelt fühlen wenn sie aus nagendem hunger kaum genießbare speise,0.066666666666667
4023,meisterfloh/meisterfloh_1396.wav,die mancher leckere schosshund verwirft kauen müssen – ha wie mir diese armenabfütterungen anekeln,die mancher leckere schoß und verwirft kauen müssen ha wie mir diese armen abwfütterung anekelt,0.428571428571429
4024,meisterfloh/meisterfloh_1397.wav,wenn ich bedenke dass das was an einem tage verspendet wird hinreichen würde sie monate hindurch zu ernähren auf mässige weise –,wenn ich bedenke dass das was an einem tage verspendet wird hinreichen würde sie monate hindurch zu ernähren auf mäßige weise,0.090909090909091
4025,meisterfloh/meisterfloh_1398.wav,du überhäufst die kinder armer leute mit glänzenden spielsachen und bedenkst,du überhäufst die kinderarmer leute mit glänzenden spielsachen und bedenkst nicht,0.272727272727273
4026,meisterfloh/meisterfloh_1399.wav,dass ein hölzerner buntgemalter säbel ein lumpenpüppchen ein kuckuck ein geringes naschwerk,das ein hölzerer bbuntbemalter säbel ein blumpenpüppchen ein kuckuckuckuck ein geringes naschwerk,0.416666666666667
4027,meisterfloh/meisterfloh_1400.wav,von vater und mutter einbeschert sie ebenso ja vielleicht noch mehr erfreut,vater und mutter ein beschert sie ebenso vielleicht noch mehr erfreut,0.333333333333333
4028,meisterfloh/meisterfloh_1401.wav,aber sie fressen sich überdem an deinem verdammten marzipan matt und krank und mit der kenntnis glänzenderer gaben,aber sie fressen sich über dem an deinem verdammten martzipanen matt und krank und mit der kenntnisglänzender er gaben,0.277777777777778
4029,meisterfloh/meisterfloh_1402.wav,die ihnen in der folge versagt bleiben ist der keim der unzufriedenheit des missmuts in ihre seele gepflanzt,ihnen in der folge versagt bleiben ist der keim der unzufriedenheit des missmuts in ihre seele gepflanzt,0.055555555555556
4030,meisterfloh/meisterfloh_1403.wav,du bist reich du bist lebenskräftig und doch entziehst du dich jeder mitteilung,du bist reich du bist lebenskräftig und doch entziehst du dich jeder mitteilung,0
4031,meisterfloh/meisterfloh_1404.wav,und vereitelst so jedes freundliche annähern dir wohlwollender gemüter,und vereitels so jedes freundliche annähern dir wohlwollender gemüter,0.111111111111111
4032,meisterfloh/meisterfloh_1405.wav,ich will es glauben dass der tod deiner eltern dich erschüttert hat aber wenn jeder der einen empfindlichen verlust erlitten hat,ich will es glauben dass der tod deiner eltern dich erschüttert hat aber wenn jeder der einen empfindlichen verlust erlitten hat,0
4033,meisterfloh/meisterfloh_1406.wav,in sein schneckenhaus kriechen sollte so würde beim teufel die welt einem leichenhause gleichen,in sein schneckenhaus kriechen sollte so würde beim teufel die ganze welt einem leichenhause gleichen,0.071428571428572
4034,meisterfloh/meisterfloh_1407.wav,und ich wollte nicht darin leben aber patron,und ich wollte nicht darin leben aber patron,0
4035,meisterfloh/meisterfloh_1408.wav,weisst du wohl dass dich die störrigste selbstsucht regiert die sich hinter einer albernen menschenscheue versteckt –,weißt du wohl dass dich die storreigste selbstsucht regiert die sich hinter einer albernen menschenscheue versteckt,0.176470588235294
4036,meisterfloh/meisterfloh_1409.wav,geh geh peregrinus ich kann dich nicht mehr achten nicht mehr dein freund sein wenn du dein leben nicht änderst,ge geperegrinos ich kann dich nicht mehr achten nicht mehr dein freund sein wenn du dein leben nicht anderst,0.2
4037,meisterfloh/meisterfloh_1410.wav,die fatale wirtschaft in deinem hause nicht aufgibst« peregrinus schnippte mit dem daumen,die fatale wirtschaft in deinem hause nicht aufgibst beriginus schnippte mit dem daumen,0.153846153846154
4038,meisterfloh/meisterfloh_1411.wav,und sogleich warf ihm meister floh das mikroskopische glas ins auge die gedanken des zürnenden pepusch lauteten,und zugleich warf ihm meisterfloh das mikroskopische glas ins augedie gedanken des zürnenden pepppo lauteten,0.352941176470588
4039,meisterfloh/meisterfloh_1412.wav,»ist es nicht ein jammer dass ein solcher gemütlicher verständiger mensch auf solche bedrohliche abwege geraten konnte,ist es nicht ein jammer daß ein solcher gemütlicher verständiger mensch auf solcher bedrohlichen abwege geraten konnte,0.235294117647059
4040,meisterfloh/meisterfloh_1413.wav,die ihn zuletzt zu völliger abgespanntheit aller bessern kräfte bringen können aber es ist gewiss,die inszuletzt zu völliger abgespanntheit aller besseren kräfte bringen können aber es ist gewiß,0.266666666666667
4041,meisterfloh/meisterfloh_1414.wav,dass sein weiches zum trübsinn geneigtes gemüt den stoss nicht ertragen konnte den ihm der tod der eltern versetzte,das sein weiches zum trübinn neigendes gemüt den stoß nicht ertragen konnte den ihm der tod der eltern versetzte,0.210526315789474
4042,meisterfloh/meisterfloh_1415.wav,und dass er trost in einem treiben suchte das an wahnsinn grenzt er ist verloren,und das er trost in einem treiben suchte das an wahnsinn grenzter ist verloren,0.2
4043,meisterfloh/meisterfloh_1416.wav,wenn ich ihn nicht rette ich will ihm desto härter zusetzen,wenn ich ihn nicht rette ich will ihm desto härter zusetzen,0
4044,meisterfloh/meisterfloh_1417.wav,mit desto grelleren farben ihm das bild seiner torheit aufstellen je mehr ich ihn hochschätze sein wahrer freund bin,mit desto krälleren farben ihm das bild seiner torheit aufstellen jemehr ich ihn hochschätze seinen wahrer freund bin,0.210526315789474
4045,meisterfloh/meisterfloh_1418.wav,und   peregrinus erkannte an diesen gedanken,und bleibeirinus erkannte an diesen gedanken,0.166666666666667
4046,meisterfloh/meisterfloh_1419.wav,dass er in dem mürrischen pepusch seinen alten wahrhaften freund unverändert wiedergefunden »george«,dass er in dem mürrischen peppus seinen alten wahrhaften freund unverändert wiedergefunden georg,0.153846153846154
4047,meisterfloh/meisterfloh_1420.wav,sprach peregrinus nachdem ihm meister floh wieder das mikroskopische glas aus der pupille genommen »george,sprach peregrinus nachdem ihm meisterfloh wieder das mikroskopische glas aus der pupille genommen georg,0.2
4048,meisterfloh/meisterfloh_1421.wav,ich mag mit dir gar nicht darüber rechten was du über das tadelnswerte meiner lebensweise sagst denn ich weiss,ich mag mit dir gar nicht darüber rechten was du über das tadelnswerte meiner lebensweise sagst denn ich weiß,0.052631578947369
4049,meisterfloh/meisterfloh_1422.wav,dass du es sehr gut mit mir meinst doch muss ich dir sagen dass es meine brust hoch erhebt,daß du es sehr gut mit mir meinst doch muß ich dir sagen daß es meine brust doch erhebt,0.210526315789474
4050,meisterfloh/meisterfloh_1423.wav,wenn ich den armen einen freudentag bereiten kann und ist dies,wenn ich den armen einen freudentag bereiten kann und ist dies,0
4051,meisterfloh/meisterfloh_1424.wav,unerachtet ich dabei an niemanden weniger denke als an mich selbst gehässige selbstsucht,unerachtet ich dabei an niemanden weniger denke als an mich selbst gehäßige selbstsucht,0.076923076923077
4052,meisterfloh/meisterfloh_1425.wav,so fehle ich wenigstens unbewusst,so fehle ich wenigstens unbewusst,0
4053,meisterfloh/meisterfloh_1426.wav,das sind die blumen in meinem leben das mir sonst vorkommt wie ein trauriges unwirtbares feld voll disteln«,das sind die blumen in meinem leben dass mir sonst vorkommt wie ein trauriges unwirtbares feld voll istln,0.111111111111111
4054,meisterfloh/meisterfloh_1427.wav,»was« fuhr george pepusch heftig auf »was sprichst du von disteln warum verachtest du disteln,was fuhr georg pebu ftig auf was sprichst du von istlelnn warum verachtest du dichln,0.466666666666667
4055,meisterfloh/meisterfloh_1428.wav,und setzest sie den blumen entgegen bist du so wenig erfahren in der naturkunde um nicht zu wissen,und setzest sie den blumen entgegen bist du so wenig erfahren in der naturkunde um nicht zu wissen,0
4056,meisterfloh/meisterfloh_1429.wav,dass die wunderherrlichste blume die es nur geben mag nichts anders ist als die blüte einer distel,daß die wunderherrlichste blume die es nur geben mag nichts anderes ist als die blüte einer istl,0.176470588235294
4057,meisterfloh/meisterfloh_1430.wav,ich meine den cactus grandiflorus,ich meine den kaktus grandi florus,0.6
4058,meisterfloh/meisterfloh_1431.wav,und ist die distel zeherit nicht eben wieder der schönste cactus unter der sonne peregrinus,und ist die istl cherit nicht eben wieder der schönste kacus unter der sonne periginus,0.266666666666667
4059,meisterfloh/meisterfloh_1432.wav,ich habe dir so lange verschwiegen oder vielmehr verschweigen müssen weil ich selbst die klare erkenntnis davon nicht hatte,ich habe dir so lange verschwiegen oder viel mehr verschweigen müssen weil ich selbst die klare erkenntnis davon nicht hatte,0.105263157894737
4060,meisterfloh/meisterfloh_1433.wav,aber jetzt erfahre es dass ich selbst die distel zeherit bin und meine ansprüche auf,aber jetzt erfahre ich es daß ich selbst die diesstelze heritt bin und meine ansprüche,0.333333333333333
4061,meisterfloh/meisterfloh_1434.wav,die hand der tochter des würdigen königs sekakis der holden himmlischen prinzessin gamaheh,die hand der tochter des würdigen königsseakis der holden himmlischen prinzessin gamahe,0.230769230769231
4062,meisterfloh/meisterfloh_1435.wav,durchaus nicht aufgeben will und werde – ich habe sie gefunden,durchaus nicht aufgeben will und werde ich habe sie gefunden,0.090909090909091
4063,meisterfloh/meisterfloh_1436.wav,aber in demselben augenblick erfassten mich dämonische wächter und bürgerwachen und schleppten mich ins gefängnis«,aber in demselben augenblick erfassten nicht dämonische wächter und bürgerwachen und schleppten mich ins gefängnis,0.133333333333333
4064,meisterfloh/meisterfloh_1437.wav,»wie« rief peregrinus halb erstarrt vor erstaunen »auch du george,wie rief perygrinus halb erstarrt vor erstaunen auch du georg,0.4
4065,meisterfloh/meisterfloh_1438.wav,bist verflochten in die seltsamste aller geschichten« »was für eine geschichte« fragte,bis verflochten in die seltsamste aller geschichten was für eine geschichte fragte pepppusch,0.416666666666667
4066,meisterfloh/meisterfloh_1439.wav,peregrinus nahm gar keinen anstand auch seinem freunde wie herrn swammer alles zu erzählen,viggrinus nahm gar keinen anstand auch seinem freunde wie herrnswammer alles zu erzählen,0.214285714285714
4067,meisterfloh/meisterfloh_1440.wav,was sich bei dem buchbinder lämmerhirt und darauf in seinem hause begeben er verschwieg auch nicht die erscheinung des meisters floh,was sich bei einem buch binder lemma hirt und darauf in seinem hause begeben er verschwieg auch nicht die erscheinung des meisters floh,0.238095238095238
4068,meisterfloh/meisterfloh_1441.wav,wiewohl man mag es wohl denken den besitz des geheimnisvollen glases georges augen brannten,wie wohl man mag es wohl denken den besitz des geheimnisvollen glases georgs augen brannten,0.214285714285714
4069,meisterfloh/meisterfloh_1442.wav,er biss sich in die lippen er schlug sich vor die stirn er rief als peregrinus geendet in voller wut,er biß sich in die lippen er schlug sich vor die stirn errief als pereinus geendet in voller wut,0.2
4070,meisterfloh/meisterfloh_1443.wav,»die verruchte die treulose die verräterin« –,die verruchte die treuose die verrääterin,0.571428571428571
4071,meisterfloh/meisterfloh_1444.wav,um in der selbstqual verzweifelnder liebe jeden tropfen aus dem giftbecher den ihm peregrinus ohne es zu ahnen gereicht gierig auszukosten,um in der selbstqual verzweifeln der liebe jeden tropfen aus dem giftbecher den ihm peregrinus ohne es zu ahnen gereicht gierig auszukosten,0.095238095238095
4072,meisterfloh/meisterfloh_1445.wav,liess er sich jeden kleinen zug von dörtjens beginnen wiederholen dazwischen murmelte er »in den armen –,ließ er sich jeden kleinen zug von örtieres beginnen wiederholen dazwischen murmelte er in den armen,0.235294117647059
4073,meisterfloh/meisterfloh_1446.wav,an der brust – glühende küsse« – dann sprang er vom fenster zurück,an der brust gluhende küsse dann sprang er vom fenster zuruck,0.384615384615385
4074,meisterfloh/meisterfloh_1447.wav,lief in der stube umher und gebärdete sich wie ein rasender vergebens rief peregrinus ihm zu,lief in der stube umher und gebärdete sich wie ein rasendervergebens rief peregrinus ihm zu,0.125
4075,meisterfloh/meisterfloh_1448.wav,er möge ihn doch nur weiter hören er habe ihm noch viel tröstliches zu sagen,er möge ihn doch nur weiter hören er habe ihm noch viel tröstliches zu sagen,0
4076,meisterfloh/meisterfloh_1449.wav,pepusch liess nicht nach mit toben das zimmer wurde aufgeschlossen,pepu schließt nicht nach mittobendas zimmer wurde aufgeschlossen,0.5
4077,meisterfloh/meisterfloh_1450.wav,und ein abgeordneter des rats kündigte dem herrn peregrinus tyss an,und ein abgeordneter des rates kündigte dem herrenpiegrinustü an,0.363636363636364
4078,meisterfloh/meisterfloh_1451.wav,dass kein gesetzlicher grund zu seiner längeren haft gefunden worden und er zurückkehren könne in seine wohnung,dass kein gesetzlicher grund zu seiner längeren haft gefunden worden und er zurückkehren könne in seiner wohnung,0.058823529411765
4079,meisterfloh/meisterfloh_1452.wav,der erste gebrauch den peregrinus von seiner wiedererlangten freiheit machte war,den ersten gebrauch den peregrinus von seiner wieder erlangten freiheit machte war,0.363636363636364
4080,meisterfloh/meisterfloh_1453.wav,dass er sich als gewährsmann für den verhafteten george pepusch gestellte,daß er sich als gewehrsmann für den verhafteten georg perpusch gestellte,0.363636363636364
4081,meisterfloh/meisterfloh_1454.wav,dem er bezeugte dass er wirklich der george pepusch sei mit dem er in innigster freundschaft verbunden zu madras gelebt,dem er bezeugte dass er wirklich der georg peu sei mit dem er in innigster freundschaft verbunden zu madrras gelebt,0.15
4082,meisterfloh/meisterfloh_1455.wav,und der ihm als ein vermögender ganz unbescholtener mann bekannt sei von der distel zeherit,und der ihm als ein vermögender ganz unbescholder mann bekannt sei von der istl zer heritt,0.266666666666667
4083,meisterfloh/meisterfloh_1456.wav,der schönsten aller fackeldisteln schwieg peregrinus wohlweislich da er einsah dass unter den vorwaltenden umständen,der schönsten aller fackeldiensteln schwieg peregrinos wohl weißlich da er einsah daß unter den vorwaltenden umständen,0.333333333333333
4084,meisterfloh/meisterfloh_1457.wav,dies dem freunde hätte mehr schädlich als nützlich sein,dies dem freunde hätte mehr schädlich als nützlich sein können,0.111111111111111
4085,meisterfloh/meisterfloh_1458.wav,meister floh ergoss sich in sehr philosophischen lehrreichen betrachtungen die darauf hinausliefen dass die distel zeherit,meister floh ergoß sich in sehr philosophischen lehrreichen betrachtungen die darauf hinausliefen dass die diesstel ze herit,0.25
4086,meisterfloh/meisterfloh_1459.wav,trotz der rauhen störrigen aussenseite sehr human und verständig sei,trotz der rauenhen störrischen außenseite sehr human und verständig sei,0.3
4087,meisterfloh/meisterfloh_1460.wav,jedoch sich stets ein wenig zu anmassend zeige im grunde genommen habe die distel mit vollem recht,jedoch sich stets ein wenig zu anmaßen zeige im grunde genommen habe die istl mit vollem recht,0.117647058823529
4088,meisterfloh/meisterfloh_1461.wav,die lebensweise des herrn peregrinus getadelt sei auch dies in etwas zu harten ausdrücken geschehen,die lebensweise des herrn peregrinus getadelt sei auch dies in etwas zu harten ausdrücken geschehen,0
4089,meisterfloh/meisterfloh_1462.wav,er seinerseits wolle wirklich dem herrn peregrinus raten sich von nun an in die welt zu begeben »glaubt mir«,er seinerseits wolle wirklich dem herrnperegrinus raten sich von nun an in die welt zu begeben glaubt mir,0.210526315789474
4090,meisterfloh/meisterfloh_1463.wav,so sprach meister floh »glaubt mir herr peregrinus,so sprachmeister floh glaubt mir herr peregrinus,0.375
4091,meisterfloh/meisterfloh_1464.wav,es wird euch gar manchen nutzen bringen wenn ihr eure einsamkeit verlasst fürs erste dürftet ihr nicht mehr fürchten,es wird euch gar manchen nutzen bringen wenn ihr eure einsamkeit verlasstfürs erste dürft ihr nicht mehr fürchten,0.157894736842105
4092,meisterfloh/meisterfloh_1465.wav,scheu und verlegen zu erscheinen,scheu und verlegen zu sein,0.2
4093,meisterfloh/meisterfloh_1466.wav,da ihr das geheimnisvolle glas im auge die gedanken der menschen beherrschet es daher ganz unmöglich ist,da ihr das geheimnisvolle glas im auge die gedanken der menschen beherrschet es daher ganz unmöglich ist,0
4094,meisterfloh/meisterfloh_1467.wav,dass ihr nicht überall den richtigen takt behaupten solltet wie fest,dass ihr nicht überall den richtigen takt behaupten solltetet wie fest,0.090909090909091
4095,meisterfloh/meisterfloh_1468.wav,wie ruhig könnt ihr vor den höchsten häuptern auftreten da ihr innerstes klar vor euern augen liegt,wie ruhig könnt ihr vor den höchsten häuptern auftreten da ihr innerstes klar vor euern augen liegt,0
4096,meisterfloh/meisterfloh_1469.wav,bewegt ihr euch frei in der welt so wird euer blut leichter fliessen jedes trübsinnige brüten aufhören und,bewegt ihr euch frei in der welt so wird euer blut leichter fließen jedes trübsinnige brüten aufhören und,0.055555555555556
4097,meisterfloh/meisterfloh_1470.wav,was das beste ist bunte ideen und gedanken werden aufgehen in euerm gehirn,was das beste ist bunte ideen und gedanken werden aufgehen den eern gehirn,0.153846153846154
4098,meisterfloh/meisterfloh_1471.wav,das bild der schönen gamaheh wird von seinem glanz verlieren und bald seid ihr dann besser imstande mir wort zu halten«,das bild der schönen gamaje wird von seinem glanz verlieren und bald seitd ihr dann besser im stande mir wort zu halten,0.238095238095238
4099,meisterfloh/meisterfloh_1472.wav,herr peregrinus fühlte dass beide george pepusch und meister floh es sehr gut mit ihm meinten und er nahm sich vor,herr peregrinus fühlte das beide georg peppusch und meister floh sehr gut mit im meinten er nahm sich vor,0.285714285714286
4100,meisterfloh/meisterfloh_1473.wav,ihren weisen rat zu befolgen doch sowie er die süsse stimme der holden geliebten vernahm,ihren weiissenrat zu befolgen doch sowie er die süße stimme der holden geliebten vernahm,0.2
4101,meisterfloh/meisterfloh_1474.wav,welche öfters sang und spielte so glaubte er nicht wie es möglich sein werde das haus zu verlassen,welche öfters sang und spielte so glaubte er nicht daß es möglich sein werde das haus zu verlassen,0.055555555555556
4102,meisterfloh/meisterfloh_1475.wav,das ihm zum paradiese geworden,das ihm zum paradies geworden ende von teil eins,1
4103,meisterfloh/meisterfloh_1476.wav,endlich gewann er,meisterfloh von ea hoffmann viertes abenteuer teilzwei endlich gewann er,2.33333333333333
4104,meisterfloh/meisterfloh_1477.wav,es doch über sich einen öffentlichen spaziergang zu besuchen meister floh hatte ihm das glas ins auge gesetzt und platz genommen im jabot,es doch über sich einen öffentlichen spaziergang zu besuchen meisterfloh hatte ihm das glas ins auge gesetzt und platz genommen im jabot,0.086956521739131
4105,meisterfloh/meisterfloh_1478.wav,wo er sich sanft hin und her zu schaukeln   »habe ich endlich das seltene vergnügen meinen guten,wo er sich sanft hin und her zu schaukeln wusste habe ich endlich dasseltene vergnügen meinen guten,0.235294117647059
4106,meisterfloh/meisterfloh_1479.wav,lieben herrn tyss wiederzusehen sie machen sich rar bester freund und alles schmachtet doch nach ihnen lassen sie uns irgendwo,lieben herrn tüs wiederzusehen sie machen sich ra bester freund und alles schmachtet doch nach ihnen lassen sie uns dochgend,0.15
4107,meisterfloh/meisterfloh_1480.wav,eintreten eine flasche wein leeren auf ihr wohl mein herzensfreund – wie ich mich freue sie zu sehen« so rief ihm ein,wo eintreten eine flasche wein lehren auf ihr wohl mein herzensfreund wie ich mich freue sie zu sehen so rief ihmein,0.272727272727273
4108,meisterfloh/meisterfloh_1481.wav,junger mann entgegen den er kaum zwei dreimal gesehen die gedanken lauteten,junger mann entgegen den er kaum zwei dreimal gesehen die gedanken lauteten,0
4109,meisterfloh/meisterfloh_1482.wav,»kömmt der alberne misanthrop auch einmal zum vorschein – aber ich muss ihm schmeicheln weil ich nächstens geld von ihm borgen will,ömmt der alberne misant rub auch einmal zum vorschein aber ich muss ihm schmeicheln weil ich nächstens geld von dem morgen will,0.272727272727273
4110,meisterfloh/meisterfloh_1483.wav,er wird doch nicht des teufels sein und meine einladung annehmen ich habe keinen groschen geld und kein wirt borgt mir mehr«,er wird doch nicht das teufel sein und meine einladung annehmen ich habe keinen groschen geld und kein wirt borgt mir mehr,0.136363636363636
4111,meisterfloh/meisterfloh_1484.wav,zwei sehr zierlich gekleidete junge mädchen traten dem peregrinus geradezu in den weg es waren schwestern,zwei sehr zierlich gekleidete junge mädchen traten dem peregrinus geradezu in den weg es waren schwestern,0
4112,meisterfloh/meisterfloh_1485.wav,weitläuftig mit ihm verwandt »ei« rief die eine lachend »ei vetterchen trifft man sie einmal,weitläufig mit ihm verbandt ei rief die eine lachend eivetterchen trifft man sie einmal,0.333333333333333
4113,meisterfloh/meisterfloh_1486.wav,es ist gar nicht hübsch von ihnen dass sie sich so einsperren dass sie sich nicht sehen lassen sie glauben nicht wie mutterchen ihnen gut ist,es ist gar nicht thübsch von ihnen dass sie sich so einsperren dass sie sich nicht sehen lassen glauben sie nicht wie mutchen ihnen gut ist,0.153846153846154
4114,meisterfloh/meisterfloh_1487.wav,weil sie solch ein verständiger mensch sind versprechen sie mir bald zu kommen da küssen sie mir die hand« –,weil sie so ein anständiger mensch sind versprechen sie mir bald zu kommen da küssen sie mir die hand,0.2
4115,meisterfloh/meisterfloh_1488.wav,die gedanken lauteten »wie was ist das was ist mit dem vetter vorgegangen,die gedanken lauteten wie was ist das was ist mit dem vetter vorgegangen,0.076923076923077
4116,meisterfloh/meisterfloh_1489.wav,ich wollte ihn recht in furcht und angst setzen sonst lief er vor mir vor jedem frauenzimmer,ich wollte ihn recht in furcht und angst setzen sonst lief er vor mir vor jedem frauenzimmer,0
4117,meisterfloh/meisterfloh_1490.wav,und jetzt bleibt er stehen und guckt mir so ganz sonderbar ins auge und küsst mir die hand ohne alle scheu,und jetzt bleibt er stehen und guckt mir so ganz sonderbar ins auge und küßt mir die hand ohne alle scheu,0.047619047619048
4118,meisterfloh/meisterfloh_1491.wav,sollte er in mich verliebt sein das fehlte noch – die mutter sagt er sei etwas dämisch was tuts,sollte er in mich verliebt sein das fehlte noch die mutter sagt er sei etwas dämisch was tuts,0.052631578947369
4119,meisterfloh/meisterfloh_1492.wav,ich nehm ihn ein dämischer mann ist wenn er reich ist wie der vetter eben der beste« die schwester hatte mit niedergeschlagenen,ich nehme ihn ein dämischer mann ist und wenn er reich ist wieder der vetter eben der beste die schwester hatte mit niedergeschlagen,0.227272727272727
4120,meisterfloh/meisterfloh_1493.wav,augen und hochroten wangen bloss gelispelt »ja besuchen sie uns recht bald lieber vetter« –,augen und hochroten wangen bloßgelispelt ja besuchen sie uns recht baldlieber vetter,0.466666666666667
4121,meisterfloh/meisterfloh_1494.wav,die gedanken lauteten »der vetter ist ein recht hübscher mensch und ich begreife nicht warum ihn die,die gedanken lauteten der vetter ist ein recht hüber mensch und ich begreife nicht warum in,0.235294117647059
4122,meisterfloh/meisterfloh_1495.wav,mutter albern und abgeschmackt nennt und ihn   leiden mag wenn er in unser haus kommt verliebt er sich in mich denn,mutter albern und abgeschmackt nennt und ihn nicht leidenmag wenn er in unser haus kommt verliebt er sich in mich der,0.142857142857143
4123,meisterfloh/meisterfloh_1496.wav,ich bin das schönste mädchen in ganz frankfurt ich nehme ihn weil ich einen reichen menschen heiraten will damit,ich bin das schönste mädchen in ganz frankfurt ich nehme ihn weil ich einen reichen menschen heiraten will damit,0
4124,meisterfloh/meisterfloh_1497.wav,ich bis eilf uhr schlafen darf und teurere shawls tragen kann als die frau von lersner« – ein vorüberfahrender arzt,bis elf uhrschlafen darf und teurere schal tragen kann als die frau von lärsner ein vorüberfahrender artz,0.4
4125,meisterfloh/meisterfloh_1498.wav,liess als er den peregrinus erblickte den wagen halten und schrie zum schlage heraus »guten morgen bester tyss,dies als er den periggrinus erblickte den wagen halten und schrie zum schlage heraus guten morgenbester tüs,0.333333333333333
4126,meisterfloh/meisterfloh_1499.wav,sie sehen aus wie das leben der himmel erhalte sie bei guter gesundheit aber wenn ihnen was zustossen sollte,sie sehen aus wie das leben der himmel erhalte sie bei guter gesundheit aber wenn ihnen etwas zustoßen sollte,0.105263157894737
4127,meisterfloh/meisterfloh_1500.wav,so denken sie an mich an den alten freund ihres seligen herrn vaters – solchen kräftigen naturen helfe ich auf die beine in weniger zeit,so denken sie an mich den alten freund ihres seligen herrnvaters solchen kräftigen naturen helfe ich auf die beine in weniger zeit,0.16
4128,meisterfloh/meisterfloh_1501.wav,adieu« die gedanken lauteten »ich glaube der mensch ist aus purem geiz beständig gesund,adu die gedanken lauteten ich glaube der mensch ist aus purem geiz beständig gesund,0.142857142857143
4129,meisterfloh/meisterfloh_1502.wav,aber er sieht mir so blass so verstört aus er scheint mir endlich was am halse zu haben nun,aber er sieht mir so blaß so verstört aus er erscheint mir endlich was am halse zu haben nun,0.105263157894737
