,Unnamed: 0,Unnamed: 0.1,file,orgText,outText,WER
2879,2879,2879,meisterfloh/meisterfloh_0252.wav,dass das etwas böses bedeuten dürfte – doch wer wird am weihnachtsabende solchen grillen nachhängen die doch eigentlich gar keinen grund haben –,das das etwas böses bedeuten dürfte doch wer wird am weihnachtsabend solchen grillen nachhängen die doch eigentlich gar keinen grund haben ,0.17391304347826084
2880,2880,2880,meisterfloh/meisterfloh_0253.wav,aline bringe sie den korb« – aline brachte alsbald einen grossen weissen henkelkorb herbei,jene bringen sie den korb alina brachte alsbald einen großen weißen henkel korb herbei ,0.6428571428571429
2881,2881,2881,meisterfloh/meisterfloh_0254.wav,in den peregrinus mit vieler sorglichkeit die spielsachen das zuckerwerk die lichter einpackte dann den korb unter den arm,in den peregrinus mit vieler sorglosigkeit die spielsachen das zuckerwerk die lichter einpackte dann den korb unter den arm ,0.05263157894736842
2882,2882,2882,meisterfloh/meisterfloh_0255.wav,den grossen weihnachtsbaum aber auf die schulter nahm und so seinen weg antrat –,den großen weihnachtsbaum aber auf die schulter nahm und so seinen weg antrat  ,0.14285714285714285
2883,2883,2883,meisterfloh/meisterfloh_0256.wav,herr peregrinus tyss hatte die löbliche gemütliche gewohnheit mit seiner ganzen bescherung wie er sie sich selbst bereitet hatte,herr peregrinus hatte die löbliche gemütliche gewohnheit mit seiner ganzen bescherung wie er sie sich selbst bereitet hatte ,0.05263157894736842
2884,2884,2884,meisterfloh/meisterfloh_0257.wav,um sich ein paar stunden hinüberzuträumen in die schöne vergnügliche knabenzeit hineinzufallen in irgendeine bedürftige familie,um sich ein paar stunden hinüber zu träumen in die schöner vergnügte knabenzeit hineinzufallen in irgendeiner bedürftige familie ,0.375
2885,2885,2885,meisterfloh/meisterfloh_0258.wav,von der ihm bekannt war dass muntre kinder vorhanden wie   heilige christ selbst mit blanken bunten gaben,von der ihm bekannt war dass muntere kinder vorhanden wie der heilige christ selbst mit blanken bunten gaben ,0.1176470588235294
2886,2886,2886,meisterfloh/meisterfloh_0259.wav,wenn dann die kinder in der hellsten lebendigsten freude schlich er leise davon und lief oft die halbe nacht über durch die strassen,wenn dann die kinder in der hellsten lebendigsten freude schlich er leise davon und lief oft die halbe nacht über durch die straßen ,0.043478260869565216
2887,2887,2887,meisterfloh/meisterfloh_0260.wav,weil er sich vor tiefer die brust beengender rührung gar nicht zu lassen wusste und sein eignes haus ihm vorkam,weil er sich vor tiefer die brust beengend der rührung gar nicht zulassen wusste und sein eigenes haus ihm vorkam ,0.25
2888,2888,2888,meisterfloh/meisterfloh_0261.wav,wie ein düstres grabmal in dem er selbst mit allen seinen freuden begraben,wie ein düsteres grabmal indem er selbst mit allen seinen freuden begraben  ,0.2307692307692308
2889,2889,2889,meisterfloh/meisterfloh_0262.wav,diesmal war die bescherung den kindern eines armen buchbinders bestimmt namens lämmerhirt der ein geschickter fleissiger mann,diesmal war die bescherung den kindern eines armen buchbinders bestimmt namens lemma hört der ein geschickter fleißiger mann ,0.17647058823529413
2890,2890,2890,meisterfloh/meisterfloh_0263.wav,für herrn peregrinus seit einiger zeit arbeitete und dessen drei muntre knaben von fünf bis neun jahren herr peregrinus kannte,für herrn peregrinus einige zeit arbeitete und dessen drei muntere knaben von fünf bis neun jahren herr peregrinus kannte ,0.15
2891,2891,2891,meisterfloh/meisterfloh_0264.wav,der buchbinder lämmerhirt wohnte in dem höchsten stock eines engen hauses in der kalbächer gasse und pfiff und tobte nun der wintersturm,der buchbinder lämmer hirt wohnte in dem höchsten stock eines engen hauses in der kaffeebecher gasse und pfiff und tobte nun der wintersturm ,0.13636363636363635
2892,2892,2892,meisterfloh/meisterfloh_0265.wav,regnete und schneite es wild durcheinander so kann man denken dass herr peregrinus nicht ohne grosse beschwerde zu seinem ziel gelangte,regnete und schneite es wild durcheinander so kann man denken dass herr peregrinus nicht ohne große beschwerde zu seinem ziel gelangte ,0.047619047619047616
2893,2893,2893,meisterfloh/meisterfloh_0266.wav,aus lämmerhirts fenstern blinkten ein paar ärmliche lichterchen herab mühsam erkletterte peregrinus die steile treppe,aus lemma herz fenster blinkten ein paar ärmliche lichter chen herab mühsam erkletterte peregrinus die steile treppe  ,0.3333333333333333
2894,2894,2894,meisterfloh/meisterfloh_0267.wav,»aufgemacht« rief er indem er an die stubentür pochte »aufgemacht aufgemacht,aufgemacht rief er indem er an die stubentüren pochte ausgemacht ausgemacht ,0.3636363636363637
2895,2895,2895,meisterfloh/meisterfloh_0268.wav,der heilige christ schickt frommen kindern seine gaben« – der buchbinder öffnete ganz erschrocken,der heilige christ schickt fromme kindern seine gaben der buchbinder öffnete ganz erschrocken ,0.21428571428571427
2896,2896,2896,meisterfloh/meisterfloh_0269.wav,und erkannte den ganz eingeschneiten peregrinus erst nachdem er ihn lange genug betrachtet,und erkannte den ganz eingeschnitten peregrinus erst nachdem er ihnen lange genug betrachtet  ,0.15384615384615385
2897,2897,2897,meisterfloh/meisterfloh_0270.wav,»hochgeehrtester herr tyss« rief lämmerhirt voll erstaunen »hochgeehrtester herr tyss,hoch geehrte hartes rief lämmer hört voll erstaunen hoch geehrte hat tus ,0.9
2898,2898,2898,meisterfloh/meisterfloh_0271.wav,wie komm ich um des herrn willen am heiligen christabend zu der besondern ehre« – herr peregrinus liess ihn aber gar nicht ausreden,wie kommt mich um das herren villen am heiligen christ abend zu der besonderen ehre herr peregrinus ließ ihn aber gar nicht ausreden ,0.4782608695652174
2899,2899,2899,meisterfloh/meisterfloh_0272.wav,sondern bemächtigte sich laut rufend »kinder – kinder aufgepasst der heilige christ schickt seine gaben«,sondern bemächtigte sich laut rufend kinder kinder aufgepasst der heilige christ schickt seine gaben ,0.2
2900,2900,2900,meisterfloh/meisterfloh_0273.wav,des grossen klapptisches der in der mitte des stübchens befindlich und begann sofort die wohlverdeckten weihnachtsgaben aus dem korbe zu holen,des großen klapptisch ist der in der mitte des stückchens befindlich und begann sofort die wohl verdeckten weihnachts gaben aus dem korbe zu holen  ,0.3809523809523809
2901,2901,2901,meisterfloh/meisterfloh_0274.wav,den ganz nassen tropfenden weihnachtsbaum hatte er freilich vor der türe stehen lassen müssen der buchbinder   noch immer nicht begreifen,den ganzen nassen tropfenden weihnachtsbaum hatte er freilich vor der tür stehen lassen müssen der buchbinder konnte immer noch nicht begreifen ,0.2
2902,2902,2902,meisterfloh/meisterfloh_0275.wav,was das werden sollte die frau sah es besser ein denn sie lachte den peregrinus an mit tränen in den augen,was das werden solle die frau sah es besser ein denn sie lachte den herrn peregrinus an mit tränen in den augen ,0.09523809523809523
2903,2903,2903,meisterfloh/meisterfloh_0276.wav,aber die knaben standen von ferne und verschlangen schweigend mit den augen jede gabe wie sie aus der hülle hervorkam,aber die knaben standen von ferne und verschlangen schweigend mit den augen jede gabe wie sie aus der höhle hervorkam ,0.05
2904,2904,2904,meisterfloh/meisterfloh_0277.wav,und konnten sich oft eines lauten ausrufs der freude und der verwunderung nicht erwehren –,und konnten sich oft eines lauten ausrufs der freude und der verwunderung nicht erwehren ,0.06666666666666668
2905,2905,2905,meisterfloh/meisterfloh_0278.wav,als peregrinus nun endlich die gaben nach dem alter jedes kindes geschickt getrennt und geordnet alle lichter angezündet hatte,als peregrinus nun endlich die gaben nach dem alter jedes kindes geschickt getrennt und geordnet aller lichter angezündet hatte ,0.05263157894736842
2906,2906,2906,meisterfloh/meisterfloh_0279.wav,als er rief »heran – heran ihr kinder – das sind die gaben die der heilige christ euch geschickt« da jauchzten sie die den gedanken,als er rief heran heran ihr kinder das sind die gaben die der heilige christ euch schickt da jauchzen sie die den gedanken ,0.2
2907,2907,2907,meisterfloh/meisterfloh_0280.wav,dass das alles ihnen gehören solle noch gar nicht fest gefasst hatten laut auf und sprangen und jubelten,dass das alles ihnen gehören solle noch gar nicht fest gefasst hatten laut auf und sprangen und jubelten ,0.0
2908,2908,2908,meisterfloh/meisterfloh_0281.wav,während die eltern anstalten machten sich bei dem wohltäter zu bedanken,während die eltern anstalten machten sich bei dem wohltäter zu bedanken der dank der eltern und auch der kinder ,0.7272727272727273
2909,2909,2909,meisterfloh/meisterfloh_0282.wav,das war es nun eben was herr peregrinus jedesmal zu vermeiden suchte er wollte sich daher wie gewöhnlich still davonmachen,das war s nun eben was herr peregrinus jedes mal zu vermeiden suchte er wollte sich daher wie gewöhnlich still davon machen ,0.25
2910,2910,2910,meisterfloh/meisterfloh_0283.wav,schon war er an der türe als diese plötzlich aufging und in dem hellen schimmer der weihnachtslichter ein junges,schon war er an der türe als diese plötzlich aufging und in hellen schimmer der weihnachts lichter ein junges ,0.15789473684210525
2911,2911,2911,meisterfloh/meisterfloh_0284.wav,glänzend gekleidetes frauenzimmer vor ihm stand es tut selten gut wenn der autor sich unterfängt,glänzend gekleidet das frauenzimmer vor ihm stand es tut selten gut wenn der autor sich unter fängt ,0.26666666666666666
2912,2912,2912,meisterfloh/meisterfloh_0285.wav,dem geneigten leser genau zu beschreiben wie diese oder jene sehr schöne person,dem geneigten leser genau zu beschreiben wie diese oder jene sehr schöne person ,0.0
2913,2913,2913,meisterfloh/meisterfloh_0286.wav,die in seiner geschichte vorkommt ausgesehen was wuchs grösse stellung farbe der augen der haare betrifft,die in seiner geschichte vorkommt ausgesehen was wuchs größe stellung farbe der augen der haare betrifft ,0.0625
2914,2914,2914,meisterfloh/meisterfloh_0287.wav,und scheint es dagegen viel besser demselben ohne diesen detailhandel die ganze person in den kauf zu geben,uns scheint es dagegen viel besser demselben ohne diesen detail handel die ganze personen in den kauf zu geben  ,0.2222222222222222
2915,2915,2915,meisterfloh/meisterfloh_0288.wav,genügen würde es auch hier vollkommen zu versichern dass das frauenzimmer welches dem zum tode erschrockenen peregrinus entgegentrat,genügen würde es auch hier vollkommen zu versichern dass das frauenzimmer welches dem zu tode erschrockenen peregrinus entgegentrat ,0.05555555555555555
2916,2916,2916,meisterfloh/meisterfloh_0289.wav,über die massen hübsch und anmutig war käme es nicht durchaus darauf an,über die massen hübsch und anmutig war gäbe es nicht durchaus darauf an ,0.07692307692307693
2917,2917,2917,meisterfloh/meisterfloh_0290.wav,gewisser eigentümlichkeiten zu erwähnen die die kleine person an sich trug klein und zwar etwas kleiner als gerade recht,gewisser eigentümlichkeiten zu erwähnen die die kleine personen an sich trug klein und zwar etwas kleiner als gerade recht ,0.05263157894736842
2918,2918,2918,meisterfloh/meisterfloh_0291.wav,war nämlich das frauenzimmer in der tat dabei   sehr fein und zierlich gebaut ihr antlitz,war nämlich dass frauenzimmer in der tat dabei aber sehr feinen und zierlich gebaut ihr antlitz ,0.2
2919,2919,2919,meisterfloh/meisterfloh_0292.wav,sonst schön geformt und voller ausdruck erhielt aber dadurch etwas fremdes und seltsames dass die augäpfel stärker waren und,sonst schön geformt und voller ausdruck erhielt aber dadurch etwas fremdes und seltsam ist dass die augäpfel stärker waren und ,0.10526315789473684
2920,2920,2920,meisterfloh/meisterfloh_0293.wav,die schwarzen feingezeichneten augenbrauen höher standen als gewöhnlich gekleidet oder vielmehr geputzt war das dämchen,die schwarzen fein gezeichneten augenbrauen höher standen als gewöhnlich gekleidet oder vielmehr geputzt war das dämlichen ,0.2
2921,2921,2921,meisterfloh/meisterfloh_0294.wav,als käme es soeben vom ball ein prächtiges diadem blitzte in den schwarzen haaren,als käme es soeben vom ball ein prächtiges diadem blitzte in den schwarzen haaren ,0.0
2922,2922,2922,meisterfloh/meisterfloh_0295.wav,reiche kanten bedeckten nur halb den vollen busen das lila und gelb gegatterte kleid von schwerer seide,reiche kannten bedeckten nur halb den vollen busen das lila und gelb begeisterte kleid von schwerer seide ,0.1176470588235294
2923,2923,2923,meisterfloh/meisterfloh_0296.wav,schmiegte sich um den schlanken leib und fiel nur in falten so weit herab dass man die niedlichsten weissbeschuhten füsschen erblicken konnte,schmiegte sich um den schlanken leib und viele nur entfalten so weit herab dass man die niedrigsten weiß besuchten füßchen erblicken konnte ,0.3181818181818182
2924,2924,2924,meisterfloh/meisterfloh_0297.wav,sowie die spitzenärmel kurz genug waren und die weissen glacéhandschuhe nur so weit hinaufgingen um den schönsten teil des blendenden,sowie die spitzen ärmel kurz genug waren und die weißen klasse handschuhe nur so weit hinaufgingen um den schönsten teil des blenden ,0.3
2925,2925,2925,meisterfloh/meisterfloh_0298.wav,arms sehen zu lassen ein reiches halsband brillantne ohrgehenke vollendeten den anzug,armes sehen zulassen ein reiches halsband brillant nur ohrgehänge vollendeten den anzug ,0.5
2926,2926,2926,meisterfloh/meisterfloh_0299.wav,es konnte nicht fehlen dass der buchbinder ebenso bestürzt war als herr peregrinus dass die kinder von ihren spielsachen abliessen,es konnte nicht fehlen dass der buchbinder ebenso bestürzt war als herr peregrinus dass die kinder von ihren spielsachen abschließen ,0.05
2927,2927,2927,meisterfloh/meisterfloh_0300.wav,und die fremde dame angafften mit offnem munde,und die fremde dame angepassten mit offenem munde ,0.25
2928,2928,2928,meisterfloh/meisterfloh_0301.wav,wie aber die weiber am wenigsten über irgend etwas seltsames ungewöhnliches zu erstaunen pflegen und sich überhaupt am geschwindesten fassen,wie aber die weiber am wenigsten über irgendetwas seltsames ungewöhnliches zu erstaunen pflegen und sich überhaupt am geschwindigkeiten fassen ,0.15
2929,2929,2929,meisterfloh/meisterfloh_0302.wav,so kam denn auch des buchbinders frau zuerst zu worten und fragte was der schönen fremden dame zu diensten stehe,so kam denn auch das buchbinders frau zuerst zu warten und fragte was der schönen fremden dame zu diensten stehe ,0.1
2930,2930,2930,meisterfloh/meisterfloh_0303.wav,die dame trat nun vollends in das zimmer und diesen augenblick wollte der beängstete peregrinus benutzen um sich schnell davon zu machen,die dame draht nun vollends in das zimmer und diesen augenblick wollte der bei engste peregrinus benutzen um sich schnell davon zu machen  ,0.13636363636363635
2931,2931,2931,meisterfloh/meisterfloh_0304.wav,die dame fasste ihn aber bei beiden händen indem sie mit einem süssen stimmchen lispelte »so ist das glück mir doch günstig,die dame fasste ihn aber bei beiden händen indem sie mit einem süßen stimmchen lispelte so ist das glück mir doch günstig ,0.09090909090909093
2932,2932,2932,meisterfloh/meisterfloh_0305.wav,so habe ich sie doch ereilt – o peregrin mein teurer peregrin was für ein schönes heilbringendes wiedersehen« –,so habe ich sie doch ereilt op mein teurer peregrinus was für ein schönes heilbringendes wiedersehen  ,0.3157894736842105
2933,2933,2933,meisterfloh/meisterfloh_0306.wav,damit erhob sie die rechte hand so dass sie peregrins lippen berührte und er genötigt war sie zu küssen,damit erhob sie die rechte hand so dass sie peregrinus lippen berührte und er genötigt war sie zu küssen ,0.05263157894736842
2934,2934,2934,meisterfloh/meisterfloh_0307.wav,unerachtet ihm dabei die kalten schweisstropfen auf   stirne standen – die dame liess nun zwar seine hände los,ungeachtet ihm dabei der kalte schweißtropfen auf der stirne stand die dame ließ nun zwar seine hände los ,0.4444444444444444
2935,2935,2935,meisterfloh/meisterfloh_0308.wav,und er hätte entfliehen können aber gebannt fühlte er sich nicht von der stelle konnte er weichen wie ein armes tierlein,und er hätte entfliehen können aber gebannt fühlte er sich nicht von der stelle konnte erweichen wie ein armes tier allein ,0.19047619047619047
2936,2936,2936,meisterfloh/meisterfloh_0309.wav,das der blick der klapperschlange festgezaubert – »lassen sie« sprach jetzt die dame,dass der blick der klapperschlange fest gezaubert lassen sie sprach jetzt die dame ,0.38461538461538464
2937,2937,2937,meisterfloh/meisterfloh_0310.wav,»lassen sie mich bester peregrin an dem schönen fest teilnehmen,lassen sie mich bester peregrinus an dem schönen fest teilnehmen ,0.2
2938,2938,2938,meisterfloh/meisterfloh_0311.wav,das sie mit edlem sinn mit zartem innigem gemüt frommen kindern bereitet lassen sie mich auch etwas dazu beitragen«,das sie mit edlem sinn mit zartem innige gemüt frauen und kindern bereitet lassen sie mich auch etwas dazu beitragen ,0.21052631578947367
2939,2939,2939,meisterfloh/meisterfloh_0312.wav,aus einem zierlichen körbchen das ihr am arme hing und das man jetzt erst bemerkte zog sie nun allerlei artige spielsachen hervor,aus einem zierlichen körbchen dass ihr am arme hing und dass man jetzt erst bemerkte zog sie nun allerlei artige spielsachen hervor ,0.09090909090909093
2940,2940,2940,meisterfloh/meisterfloh_0313.wav,ordnete sie mit anmutiger geschäftigkeit auf dem tische führte die knaben heran wies jedem was sie ihm zugedacht,ordnete sie mit anmutiger geschäftigkeit auf dem tische führte die knaben heran wies jede was sie ihm zugedacht ,0.05555555555555555
2941,2941,2941,meisterfloh/meisterfloh_0314.wav,und wusste dabei mit den kindern so schön zu tun dass man nichts lieblicheres sehen konnte,und wusste dabei mit den kindern so schön zu tun dass man nichts liebliches sehen konnte  ,0.0625
2942,2942,2942,meisterfloh/meisterfloh_0315.wav,der buchbinder glaubte er läge im traum die frau lächelte aber schalkisch,die buchbinder glaubte er läge im traum die frau lächelte aber schalke ,0.16666666666666666
2943,2943,2943,meisterfloh/meisterfloh_0316.wav,weil sie überzeugt war dass es mit dem herrn peregrin und der fremden dame wohl eine besondere bewandtnis haben müsse,weil sie überzeugt war dass es mit dem herrn peripherie und der fremden dame wohl eine besondere bewandtnis haben müsse  ,0.05
2944,2944,2944,meisterfloh/meisterfloh_0317.wav,während nun die eltern sich wunderten und die kinder sich freuten nahm die fremde dame platz auf einem alten gebrechlichen kanapee,während nun die eltern sich wunderten und die kinder sich freuten nahm die fremde dame platz auf einem alten gebrechlichen kanapee ,0.0
2945,2945,2945,meisterfloh/meisterfloh_0318.wav,und zog den herrn peregrinus tyss der in der tat beinahe selbst nicht mehr wusste ob er diese person wirklich sei neben sich nieder,und zog den herrn peregrinus typus der in der tat beinahe selbst nicht mehr wusste ob er diese person wirklich sei neben sich nieder  ,0.04166666666666666
2946,2946,2946,meisterfloh/meisterfloh_0319.wav,»mein teurer« begann sie dann leise ihm ins ohr lispelnd »mein teurer lieber freund,mein teurer begann sie dann leise ihm ins ohr zu lispeln mein teurer lieber freund ,0.35714285714285715
2947,2947,2947,meisterfloh/meisterfloh_0320.wav,wie froh wie selig fühle ich mich an deiner seite« – »aber« stotterte peregrinus »aber mein verehrtestes fräulein« –,wie froh wie selig fühle ich mich an deiner seite aber stotterte peregrinus aber mein verehrtes fräulein ,0.3684210526315789
2948,2948,2948,meisterfloh/meisterfloh_0321.wav,doch plötzlich kamen der himmel weiss wie die lippen der fremden dame den seinigen so nahe,doch plötzlich kamen der himmel weiß wie die lippen der fremden dame den seinigen so nahe ,0.0625
2949,2949,2949,meisterfloh/meisterfloh_0322.wav,dass ehe er daran denken konnte sie zu küssen sie schon geküsst hatte,das er daran denken konnte sie zu küssen sie schon geküsst hatte ,0.15384615384615385
2950,2950,2950,meisterfloh/meisterfloh_0323.wav,und dass er darüber die sprache aufs neue und gänzlich verlor ist zu denken,und dass der darüber die sprache aufs neue und gänzlich verlor ist zu denken  ,0.07142857142857142
2951,2951,2951,meisterfloh/meisterfloh_0324.wav,»mein süsser freund« sprach nun die fremde dame weiter indem sie dem peregrinus so nahe auf den leib rückte,mein süßer freund sprach nun die fremde dame weiter indem sie dem peregrinus so lag auf den leib rückte ,0.21052631578947367
2952,2952,2952,meisterfloh/meisterfloh_0325.wav,dass nicht viel daran gefehlt sie hätte sich auf seinen schoss gesetzt »mein süsser freund,das nicht viel daran gefehlt sie hätte sich auf seinen vorausgesetzt mein süßer freund ich weiß was dich bekümmert ,0.6666666666666666
2953,2953,2953,meisterfloh/meisterfloh_0326.wav,ich weiss was dich bekümmert ich weiss   heute abend dein frommes kindliches gemüt schmerzlich berührt hat doch – sei getrost – was du verloren,ich weiß was heute abend deinen frommes kindliche gemüt schmerzlich berührt hat doch sei getrost was du verloren ,0.375
2954,2954,2954,meisterfloh/meisterfloh_0327.wav,was du jemals wieder zu erlangen kaum hoffen durftest das bring ich dir«,was du jemals wiederzuerlangen kaum hoffe und durfte ist das bringe ich dir ,0.6153846153846154
2955,2955,2955,meisterfloh/meisterfloh_0328.wav,damit holte die fremde dame aus demselben körbchen in dem sich die spielsachen befunden hatten eine hölzerne schachtel hervor,damit holte die fremder dame aus demselben körbchen indem sich die spielsachen befunden hatten eine hölzerne schachtel hervor ,0.15789473684210525
2956,2956,2956,meisterfloh/meisterfloh_0329.wav,und gab sie dem peregrin in die hände es war die hirsch und wilde schweinsjagd die er auf dem weihnachtstische vermisst,und gab sie die imperien in die hände es war die hirsch und wildschweins jagd die er auf dem weihnachtsgeschäft vermisst  ,0.2380952380952381
2957,2957,2957,meisterfloh/meisterfloh_0330.wav,schwer möcht es fallen die seltsamen gefühle zu beschreiben die in peregrins innerm sich durchkreuzten hatte die ganze erscheinung der fremden,schwer möchtest fallen die seltsamen gefühle zu beschreiben die in peregrinus innerm sich durchkreuzten hatte die ganze erscheinung der fremd ,0.19047619047619047
2958,2958,2958,meisterfloh/meisterfloh_0331.wav,dame aller anmut und lieblichkeit unerachtet dennoch etwas spukhaftes das auch andere die die nähe eines frauenzimmers,dame alle anmut und lieblichkeit ungeachtet dennoch etwas spuk haft das dass auch andere die die nähe eines frauenzimmer ,0.35294117647058826
2959,2959,2959,meisterfloh/meisterfloh_0332.wav,nicht so gescheut als peregrin recht durch alle glieder fröstelnd empfunden haben würden so musste ja dem armen schon,nicht so gescheut als peregrinus recht durch alle glieder fröstelnd empfunden haben würden so musste ja dem arme schon ,0.10526315789473684
2960,2960,2960,meisterfloh/meisterfloh_0333.wav,genug geängsteten peregrin ein tiefes grauen anwandeln als er gewahrte dass die dame von all dem was er in,nur der ängstigten peregrinus ein tiefes grauen an wandeln als er gewahrte dass die dame von all dem was er ,0.3684210526315789
2961,2961,2961,meisterfloh/meisterfloh_0334.wav,der tiefsten einsamkeit begonnen auf das genaueste unterrichtet war und mitten in diesem grauen wollte sich,der tiefsten einsamkeit begonnen auf das genaueste unterrichtet war und mitten in diesem grauen wollte sich mit ,0.0625
2962,2962,2962,meisterfloh/meisterfloh_0335.wav,wenn er die augen aufschlug und der siegende blick der schönsten schwarzen augen unter den langen seidenen wimpern hervorleuchtete,er die augen aufschlug und der siegende blickte schönsten schwarzen augen unter den langen seidenen wimpern hervor leuchtete ,0.2631578947368421
2963,2963,2963,meisterfloh/meisterfloh_0336.wav,wenn er des holden wesens süssen atem die elektrische wärme ihres körpers fühlte – doch wollte sich dann in wunderbaren schauern das,wenn er des holden diesen süßen atem die elektrische wärme ihres körpers fühlte doch wollte sich dann in wunderbaren schauern das ,0.13636363636363635
2964,2964,2964,meisterfloh/meisterfloh_0337.wav,namenlose weh eines unaussprechlichen verlangens regen das er noch nicht gekannt dann kam ihm,namenlose w eines unaussprechlichen verlangens regen dass er noch nicht gekannt dann kam ihm ,0.14285714285714285
2965,2965,2965,meisterfloh/meisterfloh_0338.wav,zum erstenmal seine ganze lebensweise das spiel mit der weihnachtsbescherung kindisch und abgeschmackt vor,zum ersten mal seine ganze lebensweise das spiel mit der weihnachts bescherung kindisch und abgeschmackt vor ,0.2857142857142857
2966,2966,2966,meisterfloh/meisterfloh_0339.wav,und er fühlte sich beschämt dass die dame darum wusste und nun war es ihm wieder als sei das geschenk der dame,und er fühlte sich beschämt dass die dame darum wusste und nun war es ihm wieder als sei das geschenk der dame ,0.0
2967,2967,2967,meisterfloh/meisterfloh_0340.wav,der lebendige beweis dass sie ihn verstanden wie niemand sonst auf erden,die lebendiger beweis dass sie ihn verstanden wie niemand sonst auf erden ,0.16666666666666666
2968,2968,2968,meisterfloh/meisterfloh_0341.wav,und dass das innigste tiefste zartgefühl sie gelenkt als sie ihn auf diese weise erfreuen wollen er beschloss,und dass das innigste tiefste zartgefühl sie gelenkt als sie ihn auf diese weise erfreuen wollen ihr beschloss ,0.05555555555555555
2969,2969,2969,meisterfloh/meisterfloh_0342.wav,die teure gabe ewig aufzubewahren nie aus den händen zu lassen und   fortgerissen von einem gefühl,die teure gabe ewig aufzubewahren nie aus den händen zulassen und drückte fortgerissen von einem gefühle ,0.25
2970,2970,2970,meisterfloh/meisterfloh_0343.wav,das ihn ganz übermannt die schachtel worin die hirsch und wilde schweinsjagd befindlich mit heftigkeit an die brust –,das ihn ganz übermannte die schachtel worin die herrisch und wilde schweins sagt befindlich mit heftigkeit an die brust ,0.2631578947368421
2971,2971,2971,meisterfloh/meisterfloh_0344.wav,»o« lispelte das dämchen »o des entzückens – dich erfreut meine gabe o mein herziger peregrin,o lispelte das dämlichen u des entzückens dich erfreut meine gabe o meine herziger peregrinus ,0.375
2972,2972,2972,meisterfloh/meisterfloh_0345.wav,so haben mich meine träume meine ahnungen nicht getäuscht« – herr peregrinus tyss kam etwas zu sich selbst,so haben mich meine träume meiner ahnungen nicht getäuscht herr peregrinus kam etwas zu sich selbst ,0.2222222222222222
2973,2973,2973,meisterfloh/meisterfloh_0346.wav,so dass er imstande war sehr deutlich und vernehmlich zu sprechen »aber mein bestes hochverehrtes fräulein,so dass er imstande war sehr deutlich und vernehmlich zu sprechen aber mein bestes hochverehrtes fräulein ,0.0625
2974,2974,2974,meisterfloh/meisterfloh_0347.wav,wenn ich nur in aller welt wüsste wem ich die ehre hätte« – »schalkischer mann« unterbrach ihn die dame indem sie ihm leise die wange klopfte,wenn ich nur in aller welt wüsste wen ich die ehre hätte schalke soll man unterbrach ihn die dame indem sie ihm leise auf die wangen ,0.3076923076923077
2975,2975,2975,meisterfloh/meisterfloh_0348.wav,»schalkischer mann du stellst dich gar als ob du deine treue aline nicht kenntest –,abs schalke sicher man du stellst ich gar als ob du deine treue alina nicht kennt ist ,0.5333333333333333
2976,2976,2976,meisterfloh/meisterfloh_0349.wav,doch es ist zeit dass wir hier den guten leuten freien spielraum lassen begleiten sie mich herr tyss« – als peregrinus den namen,doch es ist zeit dass wir hier den guten leuten freien spielraum lassen begleiten sie mich herr typs als peregrinus den namen ,0.08695652173913042
2977,2977,2977,meisterfloh/meisterfloh_0350.wav,aline hörte musste er natürlicherweise an seine alte aufwärterin denken und es war ihm nun,alina hörte musste er natürlicher weise an seiner alte auf wärterin denken und es war ihm nun ,0.4
2978,2978,2978,meisterfloh/meisterfloh_0351.wav,vollends als drehe sich in seinem kopfe eine windmühle der buchbinder vermochte als nun die fremde dame von ihm seiner frau und,die vollends als drehte sich in seinem kopf eine windmühle der buchbinder vermochte als nun die fremde dame mit ihm seiner frau und ,0.18181818181818185
2979,2979,2979,meisterfloh/meisterfloh_0352.wav,den kindern auf das freudigste anmutigste abschied nahm vor lauter verwunderung und ehrfurcht nur unverständliches zeug zu stammeln,den kindern auf das freundlichste anmutigste abschied nahm vor lauter verwunderung und ehrfurcht nur unverständliches zeugt zu stammen ,0.16666666666666666
2980,2980,2980,meisterfloh/meisterfloh_0353.wav,die kinder taten als seien sie mit der fremden lange bekannt gewesen die frau sprach aber,die kinder taten als seien sie mit der fremden langer bekannt gewesen die frau sprach aber ,0.0625
2981,2981,2981,meisterfloh/meisterfloh_0354.wav,»ein solcher schmucker gütiger herr wie sie herr tyss verdient wohl eine so schöne herzensgute braut zu haben,ein solcher schmucke gütiger herrscher wie sie herr tüvs verdient wohl eine so schöne herzensguter braut zu haben ,0.2777777777777778
2982,2982,2982,meisterfloh/meisterfloh_0355.wav,die ihm noch in der nacht werke der wohltätigkeit vollbringen hilft,die ihm noch in der nacht werke der wohltätigkeit vollbringen hilft ,0.0
2983,2983,2983,meisterfloh/meisterfloh_0356.wav,nun ich gratuliere von ganzem herzen« – die fremde dame dankte gerührt,nun ich gratuliere von ganzem herzen die fremde dame dankte gerührt ,0.16666666666666666
2984,2984,2984,meisterfloh/meisterfloh_0357.wav,versicherte dass ihr hochzeitstag auch ihnen ein festtag sein solle verbot dann ernsthaft jede begleitung und nahm selbst eine,versicherte dass ihr hochzeitstag auch ihnen ein festtag sein solle verbot dann ernsthaft jede begleitung und nahm selbst eine ,0.0
