,file,orgText,outText,WER
4752,meisterfloh/meisterfloh_2125.wav,des andern flugwerk schien nun auch zu stocken er wollte sich keuchend und ganz ausser atem niederlassen als er aber gewahrte dass sein,des anderen flug werk schien nun auch zu er wollte sich keuchend und ganz außer atem niederlassen als er aber gewahrte das ,0.304347826086956
4753,meisterfloh/meisterfloh_2126.wav,gegner halb tot dalag sprang er schnell auf ihn zu und begann ihn mit geballter faust derb abzubläuen,in gegner halb tot dalag sprang er schnell auf ihn zu und begann ihn mit geballter faust derb abzublocken  ,0.111111111111111
4754,meisterfloh/meisterfloh_2127.wav,da riss ihn aber der hauswirt zurück und erklärte dass er ihn gleich zum hause hinauswerfen werde wenn er nicht ruhe halte,da riss ihn aber der hauswirt zurück und erklärte dass er ihn gleich beim hause hinauswerfen werde wenn er nicht ruhe halte ,0.045454545454546
4755,meisterfloh/meisterfloh_2128.wav,wollten sie beide ihre taschenspielerkünste zeigen   möchten sie das tun jedoch ohne sich zu zanken und zu prügeln,wollten sie beide ihre taschenspieler künste zeigen so möchten sie das tun jedoch ohne sich zu zanken und zu prügeln ,0.166666666666667
4756,meisterfloh/meisterfloh_2129.wav,wie gemeines volk – den flugbegabten schien es etwas zu verschnupfen dass der wirt ihn für einen taschenspieler hielt,die gemeines volk den flug begabten schien es etwas zuvor schnupfen dass der wird ihn für ein und taschenspieler hielt ,0.473684210526316
4757,meisterfloh/meisterfloh_2130.wav,er versicherte dass er nichts weniger sei als ein schnöder gaukler der lose künste treibe,ihr versicherte dass er nichts weniger sei als ein schnöder gaukler der lose künste treibe  ,0.066666666666667
4758,meisterfloh/meisterfloh_2131.wav,sonst habe er die ballettmeisterstelle bei dem theater eines berühmten königs bekleidet jetzt privatisiere er als schöner geist,sonst habe er die ballett meister stelle bei dem theater eines berühmten königs bekleidet jetzt privatisiere er als schöner geis ,0.222222222222222
4759,meisterfloh/meisterfloh_2132.wav,und heisse wie es sein metier erfordere nämlich legénie,und heiße wie es sein mit hier forderte nämlich lege nie ,0.666666666666667
4760,meisterfloh/meisterfloh_2133.wav,habe er im gerechten zorn über den fatalen menschen dort etwas höher gesprungen als gebührlich so sei das seine sache,habe er im gerechten zorn über den fatalen menschen dort etwas höher gesprungen als gebührlich so sei dass seine sache ,0.05
4761,meisterfloh/meisterfloh_2134.wav,und gehe niemanden etwas an der wirt meinte dass das alles noch keine prügelei rechtfertige,und gehe niemanden etwas an der wird meinte dass das alles noch keine prügelei rechtfertige ,0.066666666666667
4762,meisterfloh/meisterfloh_2135.wav,der schöne geist erwiderte indessen dass der wirt den boshaften hinterlistigen menschen nur nicht kenne,schöne geist erwiderte indessen das der wird den boshaften hinterlistigen menschen nur nicht kenne ,0.2
4763,meisterfloh/meisterfloh_2136.wav,da er ihm sonst einen zerbläuten rücken recht herzlich gönnen würde,da er ihm sonst einen verbläute rücken recht herzlich gönnen würde ,0.090909090909091
4764,meisterfloh/meisterfloh_2137.wav,der mensch sei nämlich ehemals französischer douanier gewesen nähre sich jetzt vom aderlassen schröpfen und barbieren,der mensch sei nämlich ehemals französischer du an je gewesen nähere sich jetzt vom ader lassen schröpfen und papieren ,0.4375
4765,meisterfloh/meisterfloh_2138.wav,und heisse monsieur egel ungeschickt tölpisch gefrässig sei er jedem zur last,und heiße monsieur egel ungeschickt toll besch gefräßig sei er jedem zur last ,0.333333333333333
4766,meisterfloh/meisterfloh_2139.wav,nicht genug dass der taugenichts überall wo er mit ihm zusammentreffe so wie es eben jetzt geschehen,nicht genug dass der taugenichts überall wo er mit ihm zusammen treffe so wie es eben jetzt geschehen ,0.117647058823529
4767,meisterfloh/meisterfloh_2140.wav,ihm den wein vor dem maule wegsaufe,ihm den wein vor dem male weg saufe ,0.428571428571429
4768,meisterfloh/meisterfloh_2141.wav,so führe er auch der verruchte jetzt nichts geringeres im schilde als ihm die schöne braut wegzukapern die er aus frankfurt heimzuführen,so führe er auch der verruchte jetzt nichts geringeres im schilde als ihm die schöne braut weg zu kapern die er aus frankfurt heimzuführen ,0.136363636363636
4769,meisterfloh/meisterfloh_2142.wav,gedenke der douanier hatte alles gehört was der schöne geist vorgebracht,gedenke der du an je hatte alles gehört was der schöne geist vorgebracht ,0.272727272727273
4770,meisterfloh/meisterfloh_2143.wav,er blitzte ihn an mit den kleinen giftiges feuer sprühenden augen und sprach dann zum wirt,er blitzte ihn an mit kleinen giftigen feuer sprühenden augen und sprach dann zum wird ,0.1875
4771,meisterfloh/meisterfloh_2144.wav,»glaubt doch herr wirt nichts von dem allen was der galgenschwengel der unnütze haselant dort hergeplappert«,glaubt doch er wird nichts von dem was der galgen schwengel der um nutzer hase land dorther geplappert  ,0.75
4772,meisterfloh/meisterfloh_2145.wav,»fürwahr ein schöner ballettmeister der mit seinen elefantenfüssen den zarten tänzerinnen die beine zerquetscht,für war ein schöner ballett meister der mit seinen elefanten füßen den zarten tänzerinnen die beine zerquetscht ,0.428571428571429
4773,meisterfloh/meisterfloh_2146.wav,und bei der pirouette dem maitre des spektakels an der kulisse einen backzahn aus dem kinnbacken und den operngucker vom auge wegschlägt –,und bei der pirouette dem metteure des spektakels an der kulisse einen backenzahn aus dem kinnbacken und den operngucker vom auge weg schlägt ,0.173913043478261
4774,meisterfloh/meisterfloh_2147.wav,und   verse die haben ebensolche plumpe füsse wie er selbst und taumeln hin und her wie betrunkene,und seine verse die haben ebenso plumpe füße wie er selbst und taumeln hin und her wie betrunkene ,0.176470588235294
4775,meisterfloh/meisterfloh_2148.wav,und treten die gedanken zu brei und da denkt der einbildische faselhans weil er zuweilen schwerfällig durch die lüfte flattert,und treten die gedanken zu brei und dann denkt der einbilde sche fasel hans weil er zuweilen schwerfällig durch die lüfte flattert ,0.25
4776,meisterfloh/meisterfloh_2149.wav,wie ein verdrossener gänsericht müsste die schönste seine braut sein« der schöne geist schrie,wie ein verdrossene gänserich müsste die schönste seine braut sein der schöne geist schrie ,0.214285714285714
4777,meisterfloh/meisterfloh_2150.wav,»du tückischer satanswurm sollst den schnabel des gänserichts fühlen« und wollte von neuem in voller furie auf den douanier los,du türkischer satans wurm sollst den schnabel des gänserich fühlen und wollte von neuem in voller furie auf den nur an je los ,0.45
4778,meisterfloh/meisterfloh_2151.wav,der wirt erfasste ihn aber von hinten mit starken armen,der wird fasste ihn aber von hinten mit starken armen ,0.2
4779,meisterfloh/meisterfloh_2152.wav,und warf ihn unter dem unaussprechlichsten jubel des versammelten haufens zum fenster hinaus,und warf ihn unter dem unaussprechlichen jubel des versammelten haufens zum fenster hinaus ,0.076923076923077
4780,meisterfloh/meisterfloh_2153.wav,sowie nun der schöne geist von hinnen war hatte monsieur egel sogleich wieder die solide schlichte gestalt angenommen,sowie nun der schöne geist von hinnen war hatte mich you igel sogleich wieder die solide schlichte gestalt angenommen ,0.166666666666667
4781,meisterfloh/meisterfloh_2154.wav,in der er hereingetreten war die leute draussen hielten ihn für einen ganz andern als den der sich so auseinanderzuschrauben,in der er hereingetreten war die leute draußen hielten ihn für einen ganz anderen als den der sich so auseinander zu schrauben ,0.25
4782,meisterfloh/meisterfloh_2155.wav,gewusst hatte und zerstreuten sich der douanier dankte dem wirt in den,die gewusst hatte und zerstreuten sich der du an je dankte dem wird in den ,0.416666666666667
4783,meisterfloh/meisterfloh_2156.wav,verbindlichsten ausdrücken für die hilfe die er ihm gegen den schönen geist geleistet und erbot sich um diese dankbare gesinnung recht an,verbindlichsten ausdrücken für die hilfe die er ihm gegen den schönen geist geleistet und erbot sich um diese dankbare gesinnung recht ,0.045454545454546
4784,meisterfloh/meisterfloh_2157.wav,den tag zu legen den wirt ohne irgendeine gratifikation auf eine solche leichte angenehme weise zu rasieren,den tag zu legen den wird ohne irgendeine gratifikation auf eine solche leichte angenehme weise zu rasieren ,0.058823529411765
4785,meisterfloh/meisterfloh_2158.wav,wie er es in seinem leben noch nicht empfunden der wirt fasste sich an den bart und da es in dem augenblick ihm vorkam,wie er es in seinem leben noch nicht empfunden der wird fasste sich an den bart und da es in dem augenblick ihm vorkam ,0.041666666666667
4786,meisterfloh/meisterfloh_2159.wav,als wüchsen ihm die haare lang und stachelicht heraus so liess er sich monsieur egels vorschlag gefallen,als wüchsen ihm die haare lang und stachelig heraus so ließ er sich monsieur igels vorschlag gefallen ,0.176470588235294
4787,meisterfloh/meisterfloh_2160.wav,der douanier begann auch das geschäft mit geschickter leichter hand zu besorgen doch plötzlich schnitt er dem wirt so derb in die nase,der du an je begann auch das geschäft mit geschickter leichter hand zu besorgen doch plötzlich schnitt er dem wird so derb in die nase ,0.173913043478261
4788,meisterfloh/meisterfloh_2161.wav,dass die hellen blutstropfen hervorquollen der wirt dies für tückische bosheit haltend sprang wütend auf packte den douanier,das die hellen blutstropfen hervorquellen der wird dies führt türkische bosheit haltend sprang wütend auf packte den nur an je ,0.444444444444444
4789,meisterfloh/meisterfloh_2162.wav,und er flog ebenso schnell und behende zur türe hinaus als der schöne geist durchs fenster bald darauf entstand auf,und er erflog ebenso schnell und bei hände zur türe hinaus als der schöne geist durchs fenster bald darauf entstand auf ,0.15
4790,meisterfloh/meisterfloh_2163.wav,dem hausflur ein unziemlicher lärm der wirt nahm sich kaum zeit die wunde nase sattsam mit   zu mappieren,im hausflur einen und ziemlicher lärm der wird nahm sich kaum zeit die wunde nase sattsam mit feuer schwamm zu markieren ,0.444444444444444
4791,meisterfloh/meisterfloh_2164.wav,und rannte hinaus um nachzusehen welch ein satan den neuen rumor errege,und rannte hinaus um nachzusehen welch ein satan den neuen rumor erregte ,0.083333333333333
4792,meisterfloh/meisterfloh_2165.wav,da erblickte er zu seiner nicht geringen verwunderung einen jungen menschen der mit einer,da erblickte er zu seiner nicht geringen verwunderung einen jungen menschen der mit einer ,0
4793,meisterfloh/meisterfloh_2166.wav,faust den schönen geist mit der andern aber den douanier bei der brust gepackt hatte und indem seine glühenden augen wild rollten,faust den schönen geist mit der anderen aber den du an je bei der brust gepackt hatte und in dem seine glühenden augen wild rollten ,0.272727272727273
4794,meisterfloh/meisterfloh_2167.wav,wütend schrie »ha satanische brut du sollst mir nicht in den weg treten du sollst mir meine gamaheh nicht rauben«,wütend schrie h satanische brut du sollst mir nicht in den wegtreten du sollst mir meine gamma hier nicht rauben ,0.3
4795,meisterfloh/meisterfloh_2168.wav,dazwischen kreischten der schöne geist und der douanier »ein wahnsinniger mensch – rettet – rettet uns herr wirt –,dazwischen kreischten der schöne geist und der dorn je ein wahnsinniger mensch rettet rettet uns verwirrt ,0.421052631578947
4796,meisterfloh/meisterfloh_2169.wav,er will uns ermorden – er misskennt uns« –,er will uns ermorden er mist kennt uns ,0.444444444444444
4797,meisterfloh/meisterfloh_2170.wav,»ei« rief der wirt »ei lieber herr pepusch was fangen sie denn an sind sie von diesen wunderlichen leuten beleidigt worden,ein rief der wird ein lieber herr per push was fangen sie denn an sind sie von diesen wunderlichen leuten beleidigt worden ,0.238095238095238
4798,meisterfloh/meisterfloh_2171.wav,irren sie sich vielleicht in den personen dies ist der ballettmeister herr legénie und dieser der douanier monsieur egel«,irren sie sich vielleicht in den personen dies ist der ballett meister herrlich genie und dieser der du ein je müssen egel ,0.473684210526316
4799,meisterfloh/meisterfloh_2172.wav,»ballettmeister legénie – douanier egel« wiederholte pepusch mit dumpfer stimme,ballett meisterlich genie du an je igel wiederholte pepper schmidt dumpfer stimme ,0.9
4800,meisterfloh/meisterfloh_2173.wav,er schien aus einem traum erwachend sich auf sich selbst besinnen zu müssen,erschien aus einem traum erwachende sich auf sich selbst besinnen zu müssen  ,0.230769230769231
4801,meisterfloh/meisterfloh_2174.wav,indessen waren auch zwei ehrsame bürgersleute aus der stube getreten die den herrn george pepusch ebenfalls kannten,indessen waren auch zwei er same bürgers leute aus der stube getreten die den herrn georg per bush ebenfalls kannten ,0.411764705882353
4802,meisterfloh/meisterfloh_2175.wav,und die ihm auch zuredeten ruhig zu bleiben und die schnakischen fremden leute gehen zu lassen,und die ihm auch zuredeten ruhig zu bleiben und die schnake schon fremden leute gehen zu lassen ,0.125
4803,meisterfloh/meisterfloh_2176.wav,noch einmal wiederholte pepusch »ballettmeister legénie – douanier egel«,noch einmal wiederholte per bus ballett meisterlich genie du an je igel ,1
4804,meisterfloh/meisterfloh_2177.wav,und liess die arme kraftlos herabsinken mit windesschnelle waren die freigelassenen fort,und ließ die arme kraftlos herabsinken mit windes schnelle waren die freigelassenen fort ,0.25
4805,meisterfloh/meisterfloh_2178.wav,und manchem auf der strasse wollt es auffallen dass der schöne geist über das dach des gegenüberstehenden hauses hinwegflog,und manchem auf der straße wolltest auffallen dass der schöne geist über das dach des gegenüberstehenden hauses hinweg flog ,0.263157894736842
4806,meisterfloh/meisterfloh_2179.wav,der bartscherer sich aber in dem schlammwasser verlor das gerade vor der türe zwischen den steinen sich gesammelt hatte,der bad schere sich aber in dem schlamm wasser verlor das gerade vor der tür zwischen den steinen sich gesammelt hatte ,0.263157894736842
4807,meisterfloh/meisterfloh_2180.wav,die bürgersleute nötigten den ganz verstörten pepusch in die stube zu treten und mit ihnen eine flasche echten nierensteiner zu trinken,die bürgers leute nötigten den ganz verstörten per push in die stube zu treten und mit ihnen eine flasche echten nierensteine zu trinken ,0.238095238095238
4808,meisterfloh/meisterfloh_2181.wav,pepusch liess sich das gefallen und schien auch den edlen wein mit lust und appetit hinunterzuschlürfen,per bush ließ sich das gefallen und schien auch den edlen wein mit lust und appetit hinunter zu schlürfen ,0.375
4809,meisterfloh/meisterfloh_2182.wav,wiewohl er ganz stumm und starr   und auf alles zureden kein wörtchen erwiderte,wiewohl er ganz stumm und starre da saß und auf alles zureden kein wörtchen erwiderte ,0.230769230769231
4810,meisterfloh/meisterfloh_2183.wav,endlich erheiterten sich seine züge und er sprach ganz leutselig,endlich erheiterten sich seine züge und er sprach ganz leutselig ,0
4811,meisterfloh/meisterfloh_2184.wav,»ihr tatet gut ihr lieben leute und freundlichen kumpane dass ihr mich abhieltet diese elenden,ihr tatet gut ihr lieben leute und freundlichen kumpanen dass sie mich ab hieltet diese elenden ,0.333333333333333
4812,meisterfloh/meisterfloh_2185.wav,die sich in meiner gewalt befanden auf der stelle zu töten,die sich in meiner gewalt befanden auf der stelle zu töten ,0
4813,meisterfloh/meisterfloh_2186.wav,aber ihr wisst nicht was für bedrohliche geschöpfe sich hinter diesen wunderlichen masken versteckt hatten« – pepusch hielt inne,aber ihr wisst nicht was für bedrohliche geschöpfe sich hinter diesen wunderlichen masken versteckt hatten per bush hielt inne ,0.157894736842105
4814,meisterfloh/meisterfloh_2187.wav,und man kann denken mit welcher gespannten neugier die bürgersleute aufhorchten was nun pepusch entdecken würde,und man kann denken mit welcher gespannten neugier die bürgers leute aufhorchten was nun per push entdecken würde ,0.25
4815,meisterfloh/meisterfloh_2188.wav,auch der wirt hatte sich genähert und alle drei die bürgersleute und der wirt steckten nun indem sie sich mit übereinandergeschlagenen,auch der wird hatte sich genährt und alle drei die bürgers leute und der wird steckten nun indem sie sich mit übereinandergeschlagenen ,0.238095238095238
4816,meisterfloh/meisterfloh_2189.wav,armen über den tisch lehnten die köpfe dicht zusammen und hielten den atem an,und armen über den tisch lehnten die köpfe dich zusammen und hielten den atem an ,0.142857142857143
4817,meisterfloh/meisterfloh_2190.wav,dass ja kein laut aus pepuschens munde verloren gehen möge »seht« sprach herr george pepusch weiter,das ist ja kein laut aus per bus munde verlorengehen möge seht sprache georg bei bush weiter ,0.6875
4818,meisterfloh/meisterfloh_2191.wav,ganz leise und feierlich »seht ihr guten männer der den ihr den ballettmeister legénie nennt,ganz leise und feierlich seht ihr guten männer der den ihr den ballett meisterlich genie nennt ,0.266666666666667
4819,meisterfloh/meisterfloh_2192.wav,ist kein anderer als der böse ungeschickte genius thetel der den ihr für den douanier egel haltet,ist kein anderer als der böse ungeschickte genius täte der den ihr für den du an je igel haltet ,0.294117647058824
4820,meisterfloh/meisterfloh_2193.wav,ist aber der abscheuliche blutsauger der hässliche egelprinz beide sind in die prinzessin gamaheh die,ist aber der abscheuliche blutsauger der hässliche igel prinz beide sind in die prinzessin gamma hey die ,0.266666666666667
4821,meisterfloh/meisterfloh_2194.wav,wie es euch bekannt sein wird die schöne herrliche tochter des mächtigen königs sekakis ist verliebt und sind hier,wie es euch bekannt sein wird die schöne herrliche tochter des mächtigen königssee kakis ist verliebt und sind hier ,0.105263157894737
4822,meisterfloh/meisterfloh_2195.wav,um sie der distel zeherit abspenstig zu machen das ist nun die albernste torheit,um sie der diesel zur heere abspann es dich zu machen das ist nun die albernste torheit ,0.428571428571429
4823,meisterfloh/meisterfloh_2196.wav,die nur in einem dummen gehirn hausen kann denn ausser der distel zeherit gibt es in der ganzen welt nur noch ein einziges wesen,die nur in einem dummen gehirne hausen kann denn außer der distel sich ehret gibt es in der ganzen welt nur noch ein einziges wesen ,0.166666666666667
4824,meisterfloh/meisterfloh_2197.wav,dem die schöne gamaheh angehören darf und dieses wesen wird vielleicht auch ganz vergeblich in den kampf treten mit der distel,dem die schöne gamma hier angehören darf und dieses wesen wird vielleicht auch ganz vergeblich in den kampf treten mit der diesel ,0.142857142857143
4825,meisterfloh/meisterfloh_2198.wav,zeherit denn bald blühet die distel um mitternacht auf in voller pracht und kraft,hier ritt denn wald blüht die diesel um mitternacht auf in voller pracht und kraft ,0.357142857142857
4826,meisterfloh/meisterfloh_2199.wav,und in dem liebestod dämmert die morgenröte des höhern lebens – ich selbst bin aber die distel zeherit,und in dem liebes tod dämmert die morgenröte des höheren lebens ich selbst bin aber die diesel sie her ritt ,0.444444444444444
4827,meisterfloh/meisterfloh_2200.wav,und eben daher könnet ihr mirs nicht verdenken ihr guten leute wenn ich ergrimmt bin auf jene verräter,und daher könnt ihr mir es nicht verdenken ihr guten leute wenn ich ergrimmt bin auf jene verräter ,0.222222222222222
4828,meisterfloh/meisterfloh_2201.wav,und mir überhaupt   ganze geschichte gar sehr zu herzen nehme« die leute rissen die augen weit auf,und mir überhaupt die ganze geschichte sehr zu herzen nehmen die leute rissen die augen weit auf ,0.176470588235294
4829,meisterfloh/meisterfloh_2202.wav,und glotzten den pepusch sprachlos an mit offnem munde sie waren wie man zu sagen pflegt aus den wolken gefallen,glotzten den per bus sprachlos an mit offenem munde sie waren wie man zu sagen pflegt aus den wolken gefallen ,0.2
4830,meisterfloh/meisterfloh_2203.wav,und der kopf dröhnte ihnen vom jähen sturz pepusch stürzte einen grossen römer wein hinunter und sprach dann,und der kopf dröhnte ihnen vom jähen sturz bus stürzte einen großen römer wein hinunter und sprach dann ,0.111111111111111
4831,meisterfloh/meisterfloh_2204.wav,sich zum wirt wendend »ja ja herr wirt bald werdet ihrs erleben bald blühe ich als cactus grandiflorus und,sich zum wirte wendend ja ja her wird bald werdet ihr es erleben bald blühe ich als kaktus kann die flores und ,0.526315789473684
4832,meisterfloh/meisterfloh_2205.wav,in der ganzen gegend wird es unmenschlich nach der schönsten vanille riechen ihr könnet mir das glauben«,in der ganzen gegend wird es unmenschlich nach der schönsten vanille riechen ihr könnt mir das glauben ,0.117647058823529
4833,meisterfloh/meisterfloh_2206.wav,der wirt konnte nichts herausbringen als ein dummes »ei das wäre der tausend«,der wird konnte nichts herausbringen als ein dummes ei das wer der tausend ,0.307692307692308
4834,meisterfloh/meisterfloh_2207.wav,die andern beiden männer warfen sich aber bedenkliche blicke zu und einer sprach indem er georgs hand fasste,die anderen beiden männer warfen sich aber bedenkliche blicke zu und einer sprach indem er georgs hand fasste ,0.055555555555556
4835,meisterfloh/meisterfloh_2208.wav,mit zweideutigem lächeln »sie scheinen etwas in unruhe geraten zu sein lieber herr pepusch,mit zweideutige im lächeln sie scheinen etwas in unruhe geraten zu sein lieber herr per push ,0.357142857142857
4836,meisterfloh/meisterfloh_2209.wav,wie wär es wenn sie ein gläschen wasser« – »keinen tropfen« unterbrach pepusch den gutgemeinten rat,wie wäre es wenn sie einen gläschen wasser keinen tropfen unterbrach per bush den gutgemeinten rat ,0.5
4837,meisterfloh/meisterfloh_2210.wav,»keinen tropfen hat man jemals wasser in siedendes öl gegossen ohne die wut der flammen zu reizen –,keinen tropfen hat man jemals wasser in siedendes öl gegossen ohne die wut der flammen zu reizen in ,0.111111111111111
4838,meisterfloh/meisterfloh_2211.wav,in unruhe sei ich meint ihr geraten,unruhe ruhe sei ich meint ihr geraten ,0.285714285714286
4839,meisterfloh/meisterfloh_2212.wav,in der tat das mag der fall sein und der teufel ruhig bleiben wenn er sich so wie ich es eben getan mit dem herzensfreunde herumgeschossen und dann sich selbst eine kugel durchs gehirn gejagt –,in der tat das mag der fall sein und der teufel ruhig bleiben wenn er sich so wie ich eben getan mit dem herzens freunde herum geschossen und dann sich selbst eine kugel durchs gehirn gejagt ,0.166666666666667
4840,meisterfloh/meisterfloh_2213.wav,hier – in eure hände liefere ich die mordwaffen da nun alles vorbei ist« pepusch riss ein paar pistolen aus der tasche,hier in eure hände liefere ich die mordwaffe nun da alles vorbei ist per bush riss ein paar pistolen aus der tasche ,0.318181818181818
4841,meisterfloh/meisterfloh_2214.wav,der wirt prallte zurück die beiden bürgersleute griffen darnach und brachen sowie sie die mordwaffe in händen hatten,der wird prallte zurück die beiden bürgers leute griffen danach und brachen sowie sie die mordwaffe in händen hatten ,0.222222222222222
4842,meisterfloh/meisterfloh_2215.wav,aus in ein unmässiges gelächter – die pistolen waren von holz,aus in unmäßigen gelächter die pistolen waren von holz ,0.272727272727273
4843,meisterfloh/meisterfloh_2216.wav,ein kinderspielzeug vom christmarkt her pepusch schien gar nicht zu bemerken was um ihn her vorging,ein kinderspielzeug vom christ markt her per bus schien gar nicht zu bemerken was um ihn hervorging ,0.375
4844,meisterfloh/meisterfloh_2217.wav,er sass da in tiefen gedanken und rief dann einmal übers andere »wenn ich ihn nur finden könnte,er saß da in tiefen gedanken und rief dann einmal über andere wenn ich ihn nur finden könnte ,0.166666666666667
4845,meisterfloh/meisterfloh_2218.wav,wenn ich ihn nur finden könnte«   der wirt fasste herz und fragte bescheiden »wen meinen sie eigentlich,wenn ich ihn nur finden könnte der wird fasste ein herz und fragte bescheiden wen meinen sie eigentlich ,0.235294117647059
4846,meisterfloh/meisterfloh_2219.wav,bester herr pepusch wen können sie nicht finden« »kennt ihr« sprach pepusch feierlich,bester herr push wen können sie nicht finden kennt ihr sprach per bush feierlich ,0.461538461538462
4847,meisterfloh/meisterfloh_2220.wav,indem er den wirt scharf ins auge fasste »kennt ihr einen der dem könig sekakis zu vergleichen an macht und wunderbarer kraft,indem er den wird scharf ins auge gefasste kennt ihr einen der dem könig sie cakes zu vergleichen an macht und wunderbarer kraft ,0.227272727272727
4848,meisterfloh/meisterfloh_2221.wav,so nennt seinen namen und ich küsse euch die füsse – doch wollt ich übrigens euch fragen,so nennt seinen namen und ich küsse euch die füße doch wollte ich übrigens euch fragen ,0.176470588235294
4849,meisterfloh/meisterfloh_2222.wav,ob ihr jemanden wisst der den herrn peregrinus tyss kennt und mir sagen kann wo ich ihn in diesem augenblick treffen werde« –,ob ihr jemanden wisst der den herrn peregrinus tus kennt und mir sagen kann wo ich ihn in diesem augenblick treffen werde ,0.130434782608696
4850,meisterfloh/meisterfloh_2223.wav,»da« erwiderte freundlich schmunzelnd der wirt »da kann ich dienen verehrtester herr pepusch und ihnen berichten,da erwiderte freundlich schmunzelnd der wird da kann ich dienen verehrtester herr per bus und ihnen berichten ,0.3125
4851,meisterfloh/meisterfloh_2224.wav,dass der gute herr tyss sich erst vor einer stunde hier befand und ein schöppchen würzburger zu sich nahm,das der gute herr tus sich erst vor einer stunde hier befand und ein stöckchen würzburger zu sich nahm ,0.157894736842105
4852,meisterfloh/meisterfloh_2225.wav,er war sehr in gedanken und rief plötzlich als ich bloss erwähnte was die börsenhalle neues gebracht ›ja süsse gamaheh –,er war sehr in gedanken und rief plötzlich als ich bloß erwähnte was die börsen halle neues gebracht ja süße gamma he ,0.333333333333333
4853,meisterfloh/meisterfloh_2226.wav,ich habe dir entsagt – sei glücklich in meines georgs armen‹ – dann sprach eine feine kuriose stimme,ich habe die ein entsagt sei glücklich in meines georgs armen dann sprach eine feine kuriose stimme ,0.277777777777778
4854,meisterfloh/meisterfloh_2227.wav,›lasst uns jetzt zum leuwenhoek gehen und ins horoskop gucken‹ – sogleich leerte herr tyss eiligst das glas,lasst uns jetzt zum läufen höhe gehen und den zorro skop gucken sogleich lehrte herr tus eilig das glas ,0.555555555555556
4855,meisterfloh/meisterfloh_2228.wav,und machte sich samt der stimme ohne körper von dannen wahrscheinlich sind beide die stimme und herr tyss zum leuwenhoek gegangen,und machte sich samt der stimme ohne körper von dannen wahrscheinlich sind beide die stimme und hättest zum läufen höhe gegangen ,0.190476190476191
4856,meisterfloh/meisterfloh_2229.wav,der sich im lamento befindet weil ihm sämtliche abgerichtete flöhe krepiert sind« da sprang george in voller furie auf,der sich im lamento befindet weil ihm sämtliche abgerichteten flöhe krepiert sind da sprang georg in voller furie auf ,0.157894736842105
4857,meisterfloh/meisterfloh_2230.wav,packte den wirt bei der kehle und schrie »halunkischer egelsbote was sprichst du – entsagt – ihr entsagt –,packte den wird an der kehle und schrie halunke ja eagles boote was sprichst du ein sagt ihr entsagt ,0.526315789473684
4858,meisterfloh/meisterfloh_2231.wav,gamaheh – peregrinus – sekakis« – – –,gamma hier peregrinus sie kakis ende von teil eins ,1
4859,meisterfloh/meisterfloh_2232.wav,des wirts erzählung war ganz der wahrheit gemäss den meister floh hatte er vernommen der,teil zwei des wirds erzählung war ganz der wahrheit gemäß den meister floh hatte er vernommen ,0.333333333333333
4860,meisterfloh/meisterfloh_2233.wav,den herrn peregrinus tyss mit feiner silberstimme aufforderte zum mikroskopisten leuwenhoek zu gehen der geneigte leser weiss bereits,der den herrn peregrinus tus mit feiner silber stimme aufforderte zum mikroskop pisten läufen höhe zu gehen der geneigte leser weiß bereits ,0.5
4861,meisterfloh/meisterfloh_2234.wav,zu welchem zweck peregrinus begab sich auch wirklich auf den weg,zu welchem zweck wäre nuss begab sich auch wirklich auf den weg dahin ,0.272727272727273
4862,meisterfloh/meisterfloh_2235.wav,leuwenhoek empfing den peregrinus mit süsslich widerwärtiger freundlichkeit und mit jenem demütigen komplimentenwesen,löwen höhe geben fing den peregrinus mit süßlich widerwärtiger freundlichkeit und mit jenem demütigen komplimenten wesen ,0.538461538461538
4863,meisterfloh/meisterfloh_2236.wav,in dem sich das lästige erzwungene anerkenntnis der superiorität ausspricht,in dem sich das lästige erzwungene an erkenntnis der superiorität ausspricht ,0.2
4864,meisterfloh/meisterfloh_2237.wav,da aber peregrinus das mikroskopische glas in der pupille hatte so half dem herrn anton von leuwenhoek alle freundlichkeit,da aber peregrinus das mikroskopische glas in der pupille hatte so half dem herrn anton von läufen höhe alle freundlichkeit ,0.105263157894737
4865,meisterfloh/meisterfloh_2238.wav,alle demut ganz und gar nichts vielmehr erkannte peregrinus alsbald den missmut ja den hass der des,alle demut ganz und gar nichts vielmehr erkannte peregrinus alsbald den missmut ja den hass der des ,0
4866,meisterfloh/meisterfloh_2239.wav,mikroskopisten seele erfüllte während er versicherte wie sehr ihn des herrn tyss besuch ehre und erfreue,die gruß kopisten seele erfüllte während er versicherte wie sehr ihn des herrn tüv besuch ehre und erfreue ,0.25
4867,meisterfloh/meisterfloh_2240.wav,lauteten die gedanken »ich wollte dass dich der schwarzgefiederte satan zehntausend klafter tief in den abgrund schleudere,lauteten die gedanken ich wollte das dich der schwarz gefiederte satan zehntausend klafter tief in den abgrund schleudere ,0.235294117647059
4868,meisterfloh/meisterfloh_2241.wav,aber ich muss freundlich und unterwürfig gegen dich tun da die verfluchte konstellation mich unter deine herrschaft gestellt hat,aber ich muss freundlich und unterwürfig gegen dich tun da die verfluchte konstellation mich unter deine herrschaft gestellt hat ,0
